Player,Stats
Tone Boyle,"[[[80.0, 3.3, 9.4, 114.5, 23.7, 71.4, 71.4, 4.0, 8.3, 7.8, 22.8, 0.0, 3.6, 0.0, 0.667, 14.4, 0.5, 6.333333333333333], '20081101-20081114']]"
Robert Mitchell,"[[[70.0, 3.3, -1.6, 120.5, 23.9, 58.3, 57.2, 17.9, 11.3, 0.0, 8.1, 0.0, 0.0, 50.0, 0.636, 1.9, 0.0, 6.5], '20081101-20081114']]"
Carlton Fay,"[[[47.5, 3.3, 12.2, 129.6, 23.9, 75.0, 77.6, 0.0, 28.1, 0.0, 12.4, 13.6, 0.0, 20.0, 0.857, 8.9, 0.333, 6.666666666666667], '20081101-20081114']]"
Spencer Dixon,"[[[47.5, 3.3, 5.0, 139.0, 24.1, 80.0, 67.2, 0.0, 14.0, 51.2, 13.3, 0.0, 3.2, 40.0, 1.0, 12.8, 0.5, 6.0], '20081101-20081114']]"
Terrance Calvin,"[[[67.5, 3.3, 4.7, 126.6, 15.7, 64.3, 64.3, 0.0, 19.1, 26.0, 14.5, 0.0, 4.6, 0.0, 0.6, 4.6, 0.5, 6.166666666666667], '20081101-20081114']]"
Tony White Jr.,"[[[87.5, 3.3, -1.6, 133.6, 8.8, 75.0, 62.7, 0.0, 6.5, 13.9, 0.0, 0.0, 0.0, 125.0, 0.0, 5.9, 0.5, 6.0], '20081101-20081114']]"
Bill Clark,"[[[60.0, 3.3, 8.1, 141.2, 13.5, 87.5, 82.6, 5.2, 9.8, 8.3, 15.4, 0.0, 0.0, 12.5, 1.0, 8.3, 0.5, 6.416666666666667], '20081101-20081114']]"
Nate Garth,"[[[47.5, 3.3, 13.1, 164.3, 15.5, 87.5, 87.5, 6.0, 4.5, 45.1, 16.7, 0.0, 0.0, 0.0, 1.0, 5.2, 0.5, 6.166666666666667], '20081101-20081114']]"
Jamal Barney,"[[[57.5, 3.3, 1.1, 106.2, 32.9, 50.0, 56.3, 15.8, 11.2, 10.7, 22.4, 3.9, 2.5, 27.3, 0.5, 7.4, 0.333, 6.25], '20081101-20081114']]"
Brandon Giles,"[[[72.5, 3.2, 4.5, 90.6, 28.9, 53.6, 53.5, 0.0, 21.6, 21.7, 19.4, 0.0, 0.0, 14.3, 0.333, 9.3, 0.6, 6.5], '20081101-20081114']]"
John Galvin,"[[[100.0, 3.2, -5.2, 101.7, 18.1, 62.5, 70.7, 7.1, 0.0, 0.0, 32.6, 0.0, 0.0, 50.0, 0.625, 0.0, 0.0, 6.666666666666667], '20081101-20081114']]"
Harvey Hale,"[[[47.5, 3.2, 11.8, 169.0, 11.3, 62.5, 70.7, 6.8, 4.4, 6.4, 0.0, 0.0, 8.6, 50.0, 0.5, 5.7, 0.5, 6.166666666666667], '20081101-20081114']]"
John Holland,"[[[88.9, 3.2, 15.0, 105.5, 25.1, 50.0, 50.0, 6.0, 17.6, 0.0, 5.8, 3.3, 5.9, 0.0, 0.357, 11.6, 0.5, 6.416666666666667], '20081101-20081114']]"
Jason Ebie,"[[[87.5, 3.2, 2.1, 125.9, 13.9, 50.0, 53.7, 3.3, 3.2, 15.9, 0.0, 0.0, 1.8, 83.3, 0.5, 0.0, 0.0, 6.083333333333333], '20081101-20081114']]"
Al'Lonzo Coleman,"[[[77.5, 3.2, 0.5, 96.3, 29.3, 56.3, 63.9, 11.7, 16.9, 12.7, 30.9, 1.4, 0.9, 118.8, 0.563, 0.0, 0.0, 6.666666666666667], '20081101-20081114']]"
Rudy Turner,"[[[55.0, 3.2, 15.6, 126.1, 19.9, 71.4, 66.9, 16.0, 29.3, 0.0, 14.8, 24.6, 0.0, 14.3, 0.714, 0.0, 0.0, 6.666666666666667], '20081101-20081114']]"
Brett Royster,"[[[55.0, 3.1, 0.0, 134.7, 22.4, 80.0, 76.4, 0.0, 0.0, 10.3, 13.9, 5.5, 0.0, 120.0, 0.8, 0.0, 0.0, 6.666666666666667], '20081101-20081114']]"
Donald Sims,"[[[71.1, 3.1, 2.6, 118.0, 27.5, 60.7, 64.0, 7.4, 2.8, 27.4, 21.0, 0.0, 0.0, 71.4, 0.5, 17.3, 0.417, 6.083333333333333], '20081101-20081114']]"
Manny Quezada,"[[[52.5, 3.1, -1.3, 132.7, 15.7, 33.3, 61.2, 0.0, 6.6, 31.6, 17.2, 0.0, 0.0, 133.3, 0.5, 2.7, 0.0, 6.166666666666667], '20081101-20081114']]"
Kevyn Green,"[[[68.9, 3.1, 3.4, 110.6, 24.4, 71.4, 66.0, 3.4, 14.2, 0.0, 13.6, 0.0, 0.0, 28.6, 0.5, 10.0, 0.667, 6.416666666666667], '20081101-20081114']]"
DeAndre Coleman,"[[[57.5, 3.1, 12.3, 137.4, 23.1, 75.0, 74.3, 14.5, 19.8, 40.3, 19.1, 7.9, 0.0, 37.5, 0.75, 0.0, 0.0, 6.583333333333333], '20081101-20081114']]"
Michael Turner,"[[[85.0, 3.1, 10.3, 115.6, 21.4, 54.2, 57.9, 0.0, 21.1, 19.5, 8.5, 0.0, 5.5, 16.7, 0.25, 7.3, 0.75, 6.416666666666667], '20081101-20081114']]"
Andrew Jones,"[[[70.0, 3.1, 0.6, 140.6, 7.4, 100.0, 100.0, 15.9, 4.5, 0.0, 32.1, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 6.833333333333333], '20081101-20081114']]"
Johnnie Lett,"[[[40.0, 3.1, 9.1, 165.0, 8.8, 100.0, 76.9, 17.2, 33.3, 9.8, 0.0, 0.0, 0.0, 200.0, 1.0, 0.0, 0.0, 6.583333333333333], '20081101-20081114']]"
Scott Friske,"[[[72.5, 3.1, 3.0, 114.1, 20.8, 33.3, 45.2, 4.2, 13.5, 38.3, 9.6, 0.0, 0.0, 100.0, 0.333, 0.0, 0.0, 6.5], '20081101-20081114']]"
Ryan Brooks,"[[[75.0, 3.1, 3.2, 115.5, 18.3, 54.5, 56.1, 5.8, 2.8, 6.0, 9.1, 0.0, 0.0, 45.5, 0.429, 6.6, 0.5, 6.333333333333333], '20081101-20081114']]"
Jeff Teague,"[[[55.0, 3.1, 15.3, 121.9, 31.0, 45.5, 54.3, 0.0, 11.4, 39.1, 15.8, 9.6, 7.5, 36.4, 0.5, 2.4, 0.0, 6.166666666666667], '20081101-20081114']]"
Danny Sumner,"[[[85.0, 3.1, 6.6, 107.2, 20.1, 57.7, 57.7, 7.4, 13.1, 0.0, 9.6, 0.0, 1.9, 0.0, 0.429, 11.6, 0.5, 6.583333333333333], '20081101-20081114']]"
Calvin Lee,"[[[62.5, 3.1, 5.8, 125.5, 17.3, 40.0, 56.8, 8.2, 24.3, 0.0, 0.0, 20.4, 0.0, 160.0, 0.4, 0.0, 0.0, 6.666666666666667], '20081101-20081114']]"
Antonio Pena,"[[[70.0, 3.1, 6.5, 116.9, 21.0, 71.4, 67.4, 11.0, 11.6, 13.7, 20.2, 4.6, 0.0, 57.1, 0.714, 0.0, 0.0, 6.666666666666667], '20081101-20081114']]"
Keishawn Mayes,"[[[87.5, 3.1, -0.0, 101.2, 24.2, 50.0, 50.0, 13.1, 8.8, 30.8, 16.3, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 6.666666666666667], '20081101-20081114']]"
Brian Qvale,"[[[65.0, 3.1, 6.4, 115.2, 27.0, 54.5, 56.1, 21.0, 21.2, 0.0, 8.3, 4.2, 0.0, 45.5, 0.545, 0.0, 0.0, 6.916666666666667], '20081101-20081114']]"
Michael Roll,"[[[48.8, 3.0, 8.9, 136.2, 16.3, 66.7, 66.7, 3.3, 11.6, 9.6, 18.9, 3.2, 0.0, 0.0, 0.5, 12.3, 0.5, 6.416666666666667], '20081101-20081114']]"
Cyrus Tate,"[[[65.0, 3.0, 6.2, 129.9, 20.2, 75.0, 82.9, 18.5, 37.4, 0.0, 27.5, 8.5, 0.0, 75.0, 0.75, 0.0, 0.0, 6.666666666666667], '20081101-20081114']]"
Jeremy Hazell,"[[[70.0, 3.0, -0.3, 105.3, 33.4, 56.3, 62.6, 0.0, 3.8, 7.1, 28.9, 0.0, 2.0, 31.3, 0.3, 11.6, 0.667, 6.416666666666667], '20081101-20081114']]"
Phillip McDonald,"[[[47.5, 3.0, 14.6, 149.0, 20.0, 65.0, 65.0, 6.0, 22.4, 24.0, 0.0, 0.0, 2.6, 0.0, 0.625, 5.2, 0.5, 6.416666666666667], '20081101-20081114']]"
Jeff Allen,"[[[80.0, 3.0, 9.5, 113.4, 23.3, 83.3, 80.2, 9.4, 17.9, 8.2, 29.8, 0.0, 3.4, 66.7, 0.75, 1.7, 1.0, 6.583333333333333], '20081101-20081114']]"
Zam Fredrick,"[[[52.5, 2.9, 5.7, 124.3, 25.7, 80.0, 74.4, 0.0, 0.0, 18.4, 18.7, 0.0, 2.3, 30.0, 0.625, 4.8, 1.0, 6.083333333333333], '20081101-20081114']]"
Jaycen Herring,"[[[87.5, 2.9, 0.5, 89.5, 33.0, 50.0, 54.5, 7.3, 3.3, 18.8, 26.3, 0.0, 0.0, 60.0, 0.333, 8.7, 0.5, 6.416666666666667], '20081101-20081114']]"
Anthony Cordova,"[[[85.0, 2.9, 1.9, 114.1, 19.1, 50.0, 50.2, 19.2, 22.3, 0.0, 8.9, 0.0, 0.0, 16.7, 0.5, 0.0, 0.0, 6.583333333333333], '20081101-20081114']]"
Neal Pitt,"[[[75.0, 2.9, 5.3, 100.7, 26.8, 54.5, 52.3, 3.8, 17.1, 13.3, 8.6, 0.0, 2.3, 45.5, 0.545, 0.0, 0.0, 6.5], '20081101-20081114']]"
Jon Scheyer,"[[[60.0, 2.9, 12.2, 125.5, 19.5, 42.5, 44.7, 4.4, 9.2, 34.2, 5.4, 2.1, 5.3, 25.0, 0.5, 6.3, 0.167, 6.416666666666667], '20081101-20081114']]"
Jerel McNeal,"[[[80.0, 2.9, 3.3, 114.0, 26.3, 44.1, 51.6, 0.0, 13.9, 24.8, 11.9, 4.3, 1.6, 29.4, 0.667, 12.5, 0.125, 6.25], '20081101-20081114']]"
Shawn Atupem,"[[[70.0, 2.9, -3.3, 123.2, 19.1, 62.5, 62.7, 4.6, 0.0, 6.5, 10.5, 0.0, 0.0, 62.5, 0.625, 0.0, 0.0, 6.583333333333333], '20081101-20081114']]"
A.J. Hardeman,"[[[40.0, 2.9, 13.3, 177.0, 11.5, 100.0, 93.5, 0.0, 26.6, 0.0, 0.0, 6.6, 0.0, 33.3, 1.0, 0.0, 0.0, 6.666666666666667], '20081101-20081114']]"
Donald Lawson,"[[[75.0, 2.9, 1.0, 105.4, 22.4, 60.0, 56.9, 11.1, 3.8, 0.0, 18.0, 7.8, 0.0, 30.0, 0.6, 0.0, 0.0, 6.75], '20081101-20081114']]"
Chris McHenry,"[[[67.5, 2.9, 4.4, 117.0, 17.9, 50.0, 50.4, 0.0, 14.3, 31.7, 0.0, 0.0, 0.0, 33.3, 0.0, 17.3, 0.333, 5.916666666666667], '20081101-20081114']]"
Joey Henley,"[[[85.0, 2.9, 4.0, 100.3, 25.4, 60.0, 63.0, 4.2, 21.4, 0.0, 20.0, 2.3, 1.7, 90.0, 0.6, 0.0, 0.0, 6.416666666666667], '20081101-20081114']]"
Llewchean Radford,"[[[77.5, 2.9, 10.9, 120.2, 21.0, 75.0, 75.1, 8.6, 35.8, 18.1, 24.0, 5.2, 3.5, 87.5, 0.75, 0.0, 0.0, 6.333333333333333], '20081101-20081114']]"
Lamont Mack,"[[[72.5, 2.9, -3.8, 105.7, 34.3, 32.4, 43.3, 23.0, 15.8, 7.6, 17.6, 0.0, 0.0, 47.1, 0.333, 10.1, 0.2, 6.583333333333333], '20081101-20081114']]"
DeAndre' Bynum,"[[[55.0, 2.8, 8.8, 143.5, 12.1, 60.0, 58.8, 0.0, 4.8, 8.1, 0.0, 4.3, 2.8, 40.0, 0.0, 11.2, 0.5, 6.5], '20081101-20081114']]"
Mike Holmes,"[[[72.5, 2.8, 7.1, 113.6, 24.8, 57.1, 56.9, 15.8, 9.6, 6.0, 14.0, 10.8, 3.3, 14.3, 0.571, 0.0, 0.0, 6.666666666666667], '20081101-20081114']]"
Jonathan Hall,"[[[82.5, 2.8, 3.0, 97.9, 28.3, 46.4, 52.0, 7.3, 12.1, 8.2, 11.1, 0.0, 3.2, 64.3, 0.5, 6.3, 0.25, 6.416666666666667], '20081101-20081114']]"
Brandon Moore,"[[[60.0, 2.8, 7.0, 96.4, 25.9, 62.5, 59.9, 4.1, 31.3, 0.0, 19.1, 0.0, 2.5, 75.0, 0.625, 0.0, 0.0, 6.75], '20081101-20081114']]"
Kenny Hayes,"[[[83.8, 2.8, -1.1, 100.6, 22.8, 69.4, 68.6, 0.0, 2.2, 14.4, 30.1, 0.0, 0.0, 11.1, 0.222, 8.8, 0.778, 6.166666666666667], '20081101-20081114']]"
Ryan Staudacher,"[[[72.5, 2.8, 4.8, 126.7, 16.0, 70.0, 70.0, 0.0, 14.3, 0.0, 12.6, 0.0, 0.0, 0.0, 0.667, 8.0, 0.5, 6.333333333333333], '20081101-20081114']]"
Robert Murry,"[[[62.5, 2.8, 8.1, 111.5, 30.0, 91.7, 94.3, 0.0, 4.7, 43.6, 43.1, 0.0, 2.6, 50.0, 0.8, 2.6, 1.0, 5.833333333333333], '20081101-20081114']]"
Mike DiNunno,"[[[97.5, 2.8, 3.4, 111.2, 22.3, 58.8, 60.8, 0.0, 0.0, 6.9, 18.9, 0.0, 2.9, 23.5, 1.0, 18.2, 0.308, 5.916666666666667], '20081101-20081114']]"
An'Juan Wilderness,"[[[70.0, 2.8, 2.8, 117.2, 25.2, 55.6, 63.3, 11.9, 8.2, 16.0, 24.8, 0.0, 0.0, 66.7, 0.625, 2.1, 0.0, 6.5], '20081101-20081114']]"
Kenneth Faried,"[[[55.0, 2.8, 15.9, 122.9, 24.5, 50.0, 50.0, 23.5, 32.1, 18.3, 0.0, 10.7, 8.8, 0.0, 0.5, 0.0, 0.0, 6.666666666666667], '20081101-20081114']]"
Tommy Brenton,"[[[77.5, 2.8, 5.8, 130.9, 18.5, 57.1, 57.1, 19.9, 36.9, 19.5, 12.0, 0.0, 2.2, 0.0, 0.667, 2.2, 0.0, 6.416666666666667], '20081101-20081114']]"
Anthony Gurley,"[[[75.0, 2.7, 2.3, 103.5, 24.8, 65.0, 63.0, 0.0, 11.4, 16.3, 30.1, 0.0, 3.7, 40.0, 0.5, 11.2, 0.5, 6.25], '20081101-20081114']]"
Sylvester Seay,"[[[52.5, 2.7, 6.1, 120.9, 29.8, 58.3, 61.2, 0.0, 9.1, 10.8, 9.2, 11.7, 2.8, 33.3, 0.444, 8.3, 0.667, 6.75], '20081101-20081114']]"
Aris Williams,"[[[55.0, 2.7, 8.4, 143.7, 10.2, 100.0, 101.7, 8.3, 14.4, 0.0, 29.8, 5.7, 0.0, 100.0, 1.0, 0.0, 0.0, 6.75], '20081101-20081114']]"
Patrick Patterson,"[[[67.5, 2.7, 4.8, 142.0, 9.9, 75.0, 73.7, 8.0, 18.5, 12.9, 15.8, 10.8, 0.0, 75.0, 0.75, 0.0, 0.0, 6.75], '20081101-20081114']]"
Shawntes Gary,"[[[80.0, 2.7, -0.3, 94.0, 30.3, 42.9, 45.8, 10.4, 17.9, 15.2, 18.7, 0.0, 1.9, 35.7, 0.6, 7.6, 0.0, 6.166666666666667], '20081101-20081114']]"
Ray Shipman,"[[[40.0, 2.7, 12.4, 152.2, 13.5, 62.5, 70.7, 8.3, 23.4, 0.0, 0.0, 0.0, 7.1, 50.0, 0.5, 7.1, 0.5, 6.416666666666667], '20081101-20081114']]"
Tony Gaffney,"[[[92.5, 2.7, 9.0, 125.3, 8.3, 60.0, 60.0, 10.8, 18.5, 5.5, 18.1, 18.5, 3.0, 0.0, 0.6, 0.0, 0.0, 6.666666666666667], '20081101-20081114']]"
Raffi Mantilla,"[[[42.5, 2.7, 9.6, 134.9, 15.0, 83.3, 83.3, 0.0, 6.2, 0.0, 20.4, 0.0, 0.0, 0.0, 1.0, 12.3, 0.5, 6.25], '20081101-20081114']]"
Sean Evans,"[[[67.5, 2.7, 9.1, 115.7, 22.4, 50.0, 50.6, 13.5, 25.9, 8.9, 0.0, 0.0, 4.0, 60.0, 0.5, 0.0, 0.0, 6.666666666666667], '20081101-20081114']]"
Joe Seymore,"[[[50.0, 2.7, 9.7, 107.2, 31.3, 57.1, 61.8, 13.8, 21.6, 12.5, 29.5, 4.5, 3.0, 57.1, 0.333, 12.3, 0.5, 6.25], '20081101-20081114']]"
Carlos Strong,"[[[66.7, 2.7, 5.3, 116.2, 19.5, 54.5, 58.6, 5.4, 9.4, 0.0, 10.0, 4.4, 0.0, 18.2, 0.6, 11.6, 0.333, 6.25], '20081101-20081114']]"
Iman Shumpert,"[[[45.0, 2.7, 8.9, 149.2, 13.1, 62.5, 64.5, 0.0, 23.0, 16.1, 0.0, 0.0, 2.9, 75.0, 1.0, 8.7, 0.333, 6.416666666666667], '20081101-20081114']]"
Jon-Michael Nickerson,"[[[55.0, 2.7, -0.2, 119.3, 26.9, 77.8, 75.4, 13.5, 0.0, 9.0, 20.6, 0.0, 2.8, 22.2, 0.667, 8.3, 0.667, 6.5], '20081101-20081114']]"
Anthony Ford,"[[[87.5, 2.7, 0.1, 113.5, 17.0, 46.2, 46.2, 5.2, 12.7, 18.7, 0.0, 2.3, 1.5, 0.0, 0.0, 7.4, 0.8, 6.25], '20081101-20081114']]"
Ryan Litke,"[[[60.0, 2.7, 12.7, 109.4, 23.7, 68.8, 67.0, 0.0, 7.6, 37.5, 20.3, 0.0, 4.9, 25.0, 0.5, 14.4, 0.5, 6.25], '20081101-20081114']]"
Sean Morris,"[[[40.0, 2.7, 3.0, 125.3, 19.8, 56.3, 56.3, 0.0, 6.9, 18.5, 0.0, 0.0, 0.0, 0.0, 0.0, 21.8, 0.429, 5.833333333333333], '20081101-20081114']]"
Stanley Pringle,"[[[82.5, 2.6, 0.7, 100.7, 25.1, 46.2, 46.2, 4.5, 3.8, 21.5, 16.1, 0.0, 4.0, 0.0, 0.375, 10.1, 0.4, 6.083333333333333], '20081101-20081114']]"
Corey Fisher,"[[[75.0, 2.6, 8.8, 110.7, 21.0, 50.0, 63.3, 0.0, 7.2, 27.8, 28.2, 0.0, 7.9, 66.7, 0.75, 4.0, 0.0, 6.083333333333333], '20081101-20081114']]"
Jake Robinson,"[[[62.5, 2.6, 8.8, 95.1, 22.9, 40.0, 45.7, 3.9, 5.0, 19.8, 9.5, 0.0, 4.3, 20.0, 0.333, 15.2, 0.286, 6.666666666666667], '20081101-20081114']]"
Ron Anderson Jr.,"[[[47.5, 2.6, 18.4, 131.2, 21.8, 75.0, 76.3, 14.7, 46.2, 37.1, 25.8, 0.0, 2.9, 100.0, 0.75, 0.0, 0.0, 6.666666666666667], '20081101-20081114']]"
Chris Bethel,"[[[67.5, 2.6, 8.8, 104.7, 25.5, 58.3, 61.8, 11.1, 15.2, 0.0, 15.4, 3.3, 6.0, 16.7, 0.444, 5.9, 0.667, 6.416666666666667], '20081101-20081114']]"
Douglas Davis,"[[[100.0, 2.6, 6.3, 91.7, 34.2, 57.1, 58.2, 0.0, 9.8, 22.2, 25.4, 0.0, 5.8, 4.8, 0.5, 13.0, 0.444, 5.916666666666667], '20081101-20081114']]"
DeWayne Reed,"[[[72.5, 2.6, 5.8, 125.8, 11.2, 60.0, 50.4, 0.0, 4.6, 23.1, 0.0, 0.0, 4.4, 40.0, 0.75, 2.0, 0.0, 6.083333333333333], '20081101-20081114']]"
Warrell Span,"[[[88.9, 2.6, 0.3, 102.5, 22.0, 69.2, 61.3, 2.6, 13.2, 9.4, 17.6, 2.1, 0.0, 53.8, 0.692, 0.0, 0.0, 6.5], '20081101-20081114']]"
Josh Shipp,"[[[68.8, 2.6, 6.6, 108.1, 22.6, 44.0, 45.7, 0.0, 27.4, 7.2, 9.6, 4.5, 4.4, 20.0, 0.533, 10.9, 0.2, 6.416666666666667], '20081101-20081114']]"
Justin Graham,"[[[72.5, 2.6, 3.9, 127.3, 14.7, 71.4, 69.2, 0.0, 8.4, 14.4, 12.8, 0.0, 1.9, 28.6, 0.714, 0.0, 0.0, 6.333333333333333], '20081101-20081114']]"
Austin Steed,"[[[40.0, 2.6, 9.9, 153.6, 13.5, 100.0, 100.0, 7.1, 5.8, 0.0, 23.4, 9.8, 3.0, 0.0, 1.0, 0.0, 0.0, 6.666666666666667], '20081101-20081114']]"
Brian Rudolph,"[[[85.0, 2.6, -5.9, 106.8, 18.5, 50.0, 58.4, 0.0, 3.8, 21.9, 27.1, 0.0, 0.0, 37.5, 0.5, 10.0, 0.333, 5.916666666666667], '20081101-20081114']]"
Derek Johnson,"[[[73.8, 2.6, 4.3, 106.4, 18.9, 50.0, 49.3, 7.3, 12.3, 24.6, 9.5, 0.0, 1.8, 56.3, 0.5, 5.4, 0.333, 6.083333333333333], '20081101-20081114']]"
Nick Okorie,"[[[47.5, 2.6, 11.7, 119.4, 31.6, 66.7, 66.7, 5.7, 0.0, 25.7, 17.8, 0.0, 0.0, 0.0, 0.333, 16.8, 0.667, 6.083333333333333], '20081101-20081114']]"
Julian Allen,"[[[43.8, 2.6, 6.8, 110.3, 26.3, 47.2, 50.1, 22.4, 10.9, 9.6, 12.1, 0.0, 1.6, 11.1, 0.412, 1.6, 1.0, 6.333333333333333], '20081101-20081114']]"
J'Mell Walters,"[[[40.0, 2.6, 0.5, 105.3, 31.3, 75.0, 75.1, 5.2, 0.0, 0.0, 32.3, 0.0, 0.0, 175.0, 1.0, 3.4, 0.0, 6.0], '20081101-20081114']]"
Trae Goldston,"[[[48.9, 2.6, -3.4, 129.4, 14.8, 50.0, 56.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 28.6, 0.667, 10.9, 0.25, 6.083333333333333], '20081101-20081114']]"
Patrick Hazel,"[[[55.0, 2.5, 2.1, 154.7, 9.0, 100.0, 79.1, 15.2, 5.1, 0.0, 0.0, 6.3, 0.0, 100.0, 1.0, 0.0, 0.0, 6.5], '20081101-20081114']]"
Jamelle Cornley,"[[[92.5, 2.5, -0.4, 93.5, 29.2, 40.9, 45.8, 12.0, 30.4, 11.6, 18.5, 4.0, 0.0, 81.8, 0.333, 3.6, 0.5, 6.5], '20081101-20081114']]"
Anthony Goods,"[[[77.5, 2.5, 11.2, 100.5, 26.6, 53.3, 56.2, 6.8, 6.5, 0.0, 12.6, 0.0, 6.8, 26.7, 0.25, 11.7, 0.571, 6.333333333333333], '20081101-20081114']]"
Stephan Gilling,"[[[72.5, 2.5, 0.1, 101.0, 20.0, 50.0, 55.0, 3.4, 7.1, 0.0, 9.7, 0.0, 0.0, 44.4, 0.0, 13.6, 0.429, 6.166666666666667], '20081101-20081114']]"
Mike Coburn,"[[[42.5, 2.5, 3.0, 128.6, 18.2, 66.7, 59.8, 5.9, 10.0, 13.6, 0.0, 0.0, 0.0, 200.0, 0.667, 0.0, 0.0, 6.0], '20081101-20081114']]"
John Garcia,"[[[72.5, 2.5, 3.8, 117.4, 19.3, 66.7, 64.3, 17.2, 14.5, 5.6, 19.3, 4.6, 0.0, 116.7, 0.667, 0.0, 0.0, 6.75], '20081101-20081114']]"
Chad Toppert,"[[[55.0, 2.5, 12.0, 121.4, 28.2, 50.0, 50.2, 10.4, 15.5, 30.4, 7.9, 0.0, 2.3, 15.4, 0.667, 22.3, 0.3, 6.583333333333333], '20081101-20081114']]"
Daviin Davis,"[[[60.0, 2.5, 1.6, 100.7, 31.1, 63.6, 72.2, 10.9, 11.0, 38.5, 42.0, 0.0, 1.2, 54.5, 0.5, 3.6, 0.667, 6.333333333333333], '20081101-20081114']]"
Taylor Griffin,"[[[67.5, 2.5, 15.0, 118.0, 14.9, 50.0, 75.1, 9.9, 11.4, 0.0, 28.2, 11.7, 8.7, 350.0, 0.5, 0.0, 0.0, 6.583333333333333], '20081101-20081114']]"
Ray Blackburn,"[[[52.5, 2.5, 1.7, 122.2, 16.8, 100.0, 103.4, 0.0, 14.3, 47.4, 44.3, 0.0, 0.0, 400.0, 1.0, 0.0, 0.0, 5.833333333333333], '20081101-20081114']]"
Travis Taylor,"[[[65.0, 2.5, -5.0, 113.9, 26.9, 54.5, 52.3, 14.0, 10.6, 10.4, 9.9, 0.0, 0.0, 27.3, 0.545, 0.0, 0.0, 6.666666666666667], '20081101-20081114']]"
R.J. Evans,"[[[55.0, 2.4, 5.8, 116.4, 23.4, 62.5, 62.5, 8.3, 0.0, 0.0, 11.6, 0.0, 0.0, 0.0, 0.667, 8.1, 0.333, 6.25], '20081101-20081114']]"
Kevin Dillard,"[[[72.5, 2.4, -0.9, 97.1, 30.8, 46.2, 48.5, 3.9, 9.2, 33.8, 18.9, 0.0, 1.9, 23.1, 0.0, 17.5, 0.444, 6.0], '20081101-20081114']]"
Brett Ravenberg,"[[[65.0, 2.4, -0.3, 145.3, 6.4, 66.7, 66.7, 0.0, 9.6, 8.1, 0.0, 0.0, 0.0, 0.0, 0.667, 0.0, 0.0, 6.666666666666667], '20081101-20081114']]"
Corey Butler,"[[[47.5, 2.4, 14.5, 128.3, 17.5, 58.3, 60.6, 5.7, 0.0, 0.0, 0.0, 0.0, 11.4, 50.0, 0.5, 5.6, 0.5, 6.25], '20081101-20081114']]"
Erik Marschall,"[[[84.4, 2.4, 0.3, 99.0, 26.4, 54.2, 59.1, 10.2, 19.7, 12.5, 23.9, 5.6, 1.6, 41.7, 0.455, 1.6, 1.0, 6.583333333333333], '20081101-20081114']]"
Shemik Thompson,"[[[82.5, 2.4, -5.7, 99.3, 24.3, 43.8, 55.3, 0.0, 0.0, 26.4, 30.7, 0.0, 0.0, 75.0, 0.333, 3.7, 0.5, 6.0], '20081101-20081114']]"
Asenso Ampim,"[[[87.5, 2.4, 5.5, 112.2, 20.5, 54.5, 54.2, 14.7, 25.7, 15.1, 15.0, 0.0, 0.0, 54.5, 0.6, 1.5, 0.0, 6.5], '20081101-20081114']]"
Mitch Johnson,"[[[72.5, 2.4, 2.3, 105.2, 22.4, 37.5, 46.6, 0.0, 3.4, 39.7, 8.0, 0.0, 1.8, 100.0, 0.429, 1.8, 0.0, 6.083333333333333], '20081101-20081114']]"
Kahiem Seawright,"[[[90.0, 2.3, 2.4, 104.7, 24.0, 36.4, 50.7, 5.4, 20.2, 10.8, 14.0, 11.4, 1.7, 72.7, 0.364, 0.0, 0.0, 6.666666666666667], '20081101-20081114']]"
A.J. Smith,"[[[57.5, 2.3, 7.3, 87.8, 36.8, 50.0, 60.6, 4.6, 0.0, 67.0, 35.9, 0.0, 0.0, 50.0, 0.25, 10.6, 0.5, 6.0], '20081101-20081114']]"
Carderro Nwoji,"[[[87.5, 2.3, -7.5, 114.1, 20.4, 27.3, 38.8, 7.9, 3.5, 15.9, 0.0, 0.0, 2.0, 36.4, 0.6, 11.7, 0.0, 6.0], '20081101-20081114']]"
Dior Lowhorn,"[[[60.0, 2.3, -3.0, 97.2, 30.8, 58.3, 57.6, 6.2, 17.2, 0.0, 23.1, 4.9, 2.4, 33.3, 0.7, 4.7, 0.0, 6.583333333333333], '20081101-20081114']]"
Chris Roberts,"[[[55.0, 2.3, 7.4, 107.6, 26.2, 50.0, 57.6, 8.9, 22.2, 23.5, 19.1, 0.0, 2.6, 33.3, 0.6, 10.0, 0.25, 6.333333333333333], '20081101-20081114']]"
Jamar Briscoe,"[[[70.0, 2.3, 4.2, 82.8, 39.4, 39.5, 41.2, 6.0, 0.0, 19.2, 19.5, 0.0, 3.9, 31.6, 0.231, 11.5, 0.5, 5.833333333333333], '20081101-20081114']]"
Jonathan Tavernari,"[[[85.0, 2.3, 2.8, 93.9, 32.5, 42.9, 43.3, 6.0, 14.7, 35.5, 9.7, 0.0, 0.0, 9.5, 0.5, 14.2, 0.222, 6.5], '20081101-20081114']]"
