RK,PLAYER,,,TEAM,CONF,MIN%,PRPG!,BPM,ORTG,USG,EFG,TS,OR,DR,AST,TO,BLK,STL,FTR,2P,,3P/100,3P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
926,Sr,6-4,Erik Timko,Delaware,CAA,76.0,1.9,-1.5,108.8,18.7,42.9,52.7,1.2,8.9,11.1,9.4,1.0,0.0,46.4,9-18,0.500,5.9,2-10,0.200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927,Sr,6-5,David Brown III,Loyola MD,Pat,74.1,1.9,2.3,122.5,16.5,47.2,50.1,9.6,12.3,11.6,5.9,2.0,1.0,11.1,4-9,0.444,8.7,3-9,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928,Sr,6-7,Zimi Nwokeji,Jacksonville,ASun,46.3,1.9,-0.2,117.0,18.0,47.7,49.1,7.4,12.1,7.5,5.7,0.0,1.0,13.6,3-10,0.300,12.3,5-12,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
929,Jr,6-10,Luke Hunger,Northwestern,B10,44.8,1.9,0.2,111.7,27.4,54.0,55.9,11.4,4.5,18.9,15.7,0.0,0.0,8.0,12-20,0.600,5.4,1-5,0.200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
930,Sr,6-7,Marquel Sutton,Nebraska Omaha,Sum,87.9,1.9,-1.8,97.0,27.5,41.3,45.7,5.5,20.8,6.8,7.9,0.0,1.6,28.8,17-38,0.447,7.6,3-14,0.214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
931,So,6-8,Rory Stewart,Florida Gulf Coast,ASun,48.8,1.9,2.4,112.5,18.8,59.1,59.1,2.0,15.5,0.0,5.6,0.0,0.0,0.0,1-2,0.500,20.9,8-20,0.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
932,Jr,6-2,Jalen Jackson,Purdue Fort Wayne,Horz,68.1,1.9,1.8,98.0,30.0,30.4,45.3,2.0,28.9,12.8,10.2,2.2,4.0,82.6,7-19,0.368,4.1,0-4,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
933,So,6-7,Denzel Hines,Coastal Carolina,SB,62.8,1.9,0.3,109.0,22.5,47.7,53.2,6.5,24.1,13.0,11.1,1.4,0.8,59.1,9-17,0.529,4.2,1-5,0.200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
934,Jr,7-1,Harry Wessels,Saint Mary's,WCC,43.6,1.9,4.3,121.1,20.7,66.7,66.5,15.6,14.6,13.4,22.1,3.8,0.0,66.7,8-12,0.667,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935,Jr,6-4,Kyler VanderJagt,Central Michigan,MAC,68.8,1.9,-0.4,110.6,17.1,56.5,61.3,1.1,5.3,3.6,18.1,1.3,2.1,38.7,7-17,0.412,7.3,7-14,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936,Sr,7-0,Steven Crowl,Wisconsin,B10,65.3,1.9,3.2,107.5,23.3,52.2,58.0,4.8,15.2,22.1,26.3,0.0,2.3,26.1,9-18,0.500,3.8,2-5,0.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
937,Sr,6-5,DaMariee Jones,Southern,SWAC,48.8,1.8,3.4,117.4,22.9,60.0,58.6,19.6,19.6,7.0,12.0,7.1,1.8,50.0,12-20,0.600,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938,So,5-11,Cam Gillus,Lehigh,Pat,80.0,1.8,-3.2,104.4,20.4,46.4,51.9,3.8,10.5,18.3,11.9,0.0,0.6,28.6,4-10,0.400,10.9,6-18,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
939,Jr,6-9,Pharrel Payne,Texas A&M,SEC,53.3,1.8,5.8,114.8,19.3,58.8,56.0,10.6,21.4,2.7,9.3,9.6,1.8,88.2,10-17,0.588,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940,Jr,6-3,Kamrin Oriol,North Florida,ASun,57.1,1.8,-1.9,110.3,18.8,48.5,51.6,3.5,10.6,3.3,9.5,0.0,1.2,24.2,4-9,0.444,14.3,8-24,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941,So,6-8,Ladji Dembele,Iowa,B10,55.9,1.8,-3.5,125.9,14.6,55.6,55.6,16.9,13.5,4.2,11.0,0.0,0.8,0.0,7-12,0.583,4.8,2-6,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942,Sr,6-7,Tre'Von Spillers,Wake Forest,ACC,74.4,1.8,3.3,115.5,16.3,67.7,65.9,11.5,21.1,3.5,19.8,4.1,0.9,16.1,15-21,0.714,4.6,4-10,0.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
943,So,6-7,Liutauras Lelevicius,Oregon St.,WCC,42.9,1.8,7.0,133.7,16.9,38.9,45.2,10.6,16.0,26.4,0.0,0.0,3.5,22.2,2-4,0.500,8.7,1-5,0.200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944,Jr,6-5,Chase Lowe,William & Mary,CAA,50.5,1.8,2.5,114.5,23.4,55.6,65.9,2.5,14.6,19.8,23.7,2.8,2.8,144.4,5-9,0.556,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
945,Sr,6-5,Josh Banks,UNC Asheville,BSth,55.3,1.8,3.5,100.5,27.6,52.4,54.5,5.7,20.1,11.1,17.6,0.0,1.2,28.6,2-7,0.286,17.0,6-14,0.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
946,Sr,6-8,Wesley Oba,Missouri St.,MVC,47.8,1.8,2.2,141.3,7.5,50.0,50.0,15.7,36.1,0.0,0.0,0.0,3.1,0.0,0-2,0.000,3.1,1-1,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947,Jr,6-10,Joel Armotrading,UC Riverside,BW,59.4,1.8,0.2,117.8,12.5,61.5,61.8,6.1,20.3,2.5,12.8,4.0,1.6,38.5,8-13,0.615,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
948,Jr,6-3,KJ McClurg,Longwood,BSth,70.9,1.8,3.6,118.1,17.2,54.2,61.2,4.0,7.3,7.1,10.5,1.7,2.8,133.3,2-5,0.400,6.3,3-7,0.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949,Sr,6-6,Mason Gillis,Duke,ACC,43.6,1.8,9.2,131.4,12.9,69.2,71.7,2.0,13.2,2.8,16.2,0.0,4.2,15.4,3-4,0.750,9.4,4-9,0.444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,Jr,6-10,Jalen Washington,North Carolina,ACC,47.8,1.8,1.0,116.5,17.9,58.3,57.9,12.3,21.8,9.4,15.4,4.8,1.4,16.7,7-10,0.700,2.7,0-2,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
951,Sr,6-0,Jalen Terry,Eastern Michigan,MAC,86.9,1.8,5.7,110.5,24.0,56.9,58.4,0.0,24.2,20.5,17.7,0.0,3.4,6.9,6-12,0.500,14.4,7-17,0.412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
952,Jr,6-9,Aidan Shaw,Missouri,SEC,40.7,1.8,4.3,144.6,12.2,83.3,79.1,9.7,9.4,5.4,14.2,1.7,1.8,33.3,7-10,0.700,1.7,2-2,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
953,Sr,6-4,Zach Laput,Davidson,A10,50.5,1.8,-1.2,106.2,29.2,30.0,30.0,30.0,17.5,42.9,8.8,0.0,2.6,0.0,3-9,0.333,2.6,0-1,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954,Sr,6-6,Jakobi Heady,Central Michigan,MAC,94.4,1.8,1.9,104.3,17.5,47.8,50.3,4.7,17.8,11.8,15.1,4.7,1.9,22.2,11-18,0.611,10.2,7-27,0.259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955,Jr,6-7,Blair Thompson,Columbia,Ivy,62.5,1.8,-2.1,120.6,16.4,50.0,54.2,12.8,16.6,6.6,10.5,0.0,2.3,76.2,3-9,0.333,6.8,5-12,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
956,So,6-4,Ryan Forrest,North Carolina A&T,CAA,55.5,1.8,-1.7,91.8,34.8,53.8,55.6,4.6,13.2,5.6,20.1,0.0,3.5,15.4,8-17,0.471,10.5,4-9,0.444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
957,Fr,6-2,Deuce Jones,La Salle,A10,53.2,1.8,1.6,112.5,23.5,40.9,48.7,5.4,18.0,20.0,11.8,0.0,2.7,54.5,6-16,0.375,5.5,2-6,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
958,So,6-3,Justin Moore,Loyola Chicago,A10,70.6,1.8,2.2,115.2,20.5,65.4,62.5,3.7,10.0,42.1,23.5,2.0,1.9,61.5,7-9,0.778,3.8,1-4,0.250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959,Jr,6-9,Tyler Bilodeau,UCLA,B10,67.3,1.8,6.1,100.2,28.3,47.7,48.7,12.5,20.6,3.1,12.3,3.0,3.5,20.5,18-33,0.545,7.7,2-11,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
960,Sr,6-8,Brendan Wenzel,TCU,B12,64.0,1.8,3.2,119.2,18.0,44.4,49.5,3.2,26.0,9.8,4.2,0.0,1.5,25.9,3-10,0.300,12.9,6-17,0.353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961,Fr,6-6,Jamil Miller,Kennesaw St.,CUSA,78.5,1.8,-3.0,126.4,7.5,50.0,50.5,0.0,6.4,10.4,0.0,0.0,0.0,50.0,2-3,0.667,1.7,0-1,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
962,Sr,6-3,Erik Reynolds II,Saint Joseph's,A10,90.2,1.8,0.0,99.8,22.7,44.9,49.7,4.4,7.8,20.0,13.6,1.8,1.0,23.1,7-11,0.636,14.4,7-28,0.250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
963,Jr,6-9,Ezra Ausar,Utah,B12,51.9,1.8,-4.1,111.1,27.9,55.6,61.2,12.7,19.1,7.4,21.8,0.0,1.8,133.3,10-17,0.588,0.9,0-1,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,So,6-3,DeAndre Williams,Holy Cross,Pat,46.6,1.8,2.8,108.9,22.9,40.9,55.8,3.2,7.7,10.9,13.6,6.7,3.1,63.6,3-6,0.500,7.8,1-5,0.200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,Jr,6-6,Jordan Derkack,Rutgers,B10,57.6,1.8,3.7,114.2,19.0,60.0,66.1,5.3,18.0,11.7,20.1,2.2,3.9,60.0,6-8,0.750,2.6,0-2,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
966,Jr,7-0,Noah Williamson,Bucknell,Pat,70.4,1.8,1.0,100.4,28.6,46.0,52.2,1.8,29.6,8.4,12.6,4.6,1.4,72.0,20-35,0.571,6.8,2-15,0.133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
967,So,6-5,Justin Page,Niagara,MAAC,52.2,1.8,1.3,126.1,10.5,68.8,68.8,2.5,8.0,9.7,12.3,2.2,1.3,0.0,1-2,0.500,7.8,3-6,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
968,Jr,6-7,Tre White,Illinois,B10,46.3,1.8,6.8,116.8,20.5,58.8,63.0,8.2,13.0,13.3,24.1,1.6,2.0,35.3,4-8,0.500,8.9,4-9,0.444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,So,6-4,Jake DiMichele,Duquesne,A10,48.9,1.8,1.8,117.5,18.5,58.3,59.1,0.0,6.6,15.5,7.6,0.0,1.4,41.7,4-6,0.667,8.4,2-6,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,Jr,6-5,Karon Boyd,East Tennessee St.,SC,90.0,1.8,1.0,103.9,23.8,50.0,57.0,17.1,19.6,5.2,28.1,3.1,3.3,112.5,4-6,0.667,3.3,0-2,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
971,Sr,6-9,Toyaz Solomon,UNC Asheville,BSth,54.4,1.8,4.5,102.2,25.6,58.3,53.8,3.8,26.3,12.9,9.6,2.5,2.5,61.1,9-15,0.600,3.7,1-3,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
972,Jr,7-0,Henri Veesaar,Arizona,B12,46.0,1.8,7.1,121.5,24.2,53.8,55.1,16.3,14.5,18.8,18.2,3.3,3.0,53.8,4-9,0.444,5.9,2-4,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973,Jr,6-2,Zion Fruster,Eastern Illinois,OVC,84.3,1.8,-0.9,102.6,15.7,55.0,54.9,0.0,9.6,6.5,9.8,0.0,0.8,10.0,5-13,0.385,5.4,4-7,0.571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
974,Sr,6-6,J'Vonne Hadley,Louisville,ACC,62.4,1.8,1.4,112.3,15.5,58.3,64.7,5.5,8.9,4.0,21.7,2.5,1.1,33.3,1-4,0.250,9.0,4-8,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975,Sr,6-4,Jaden Akins,Michigan St.,B10,66.9,1.8,7.2,109.6,19.7,46.8,51.0,2.5,16.9,15.4,10.2,4.0,1.3,22.6,13-20,0.650,7.4,1-11,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,Jr,6-9,Zine Eddine Bedri,Columbia,Ivy,52.3,1.8,-1.0,114.8,22.4,57.7,59.9,7.0,12.8,18.4,18.3,1.2,0.0,46.2,12-19,0.632,4.8,2-7,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
977,Sr,6-5,TJ Bamba,Oregon,B10,59.4,1.8,2.2,110.0,24.3,52.0,56.0,3.0,14.5,17.0,16.0,0.0,1.6,60.0,7-12,0.583,10.1,4-13,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
978,Sr,6-10,Grayson Carter,Texas Southern,SWAC,46.2,1.8,0.1,105.3,22.7,47.1,59.5,1.7,6.0,7.6,17.5,5.8,2.0,70.6,2-7,0.286,9.9,4-10,0.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
979,Jr,6-8,Antwaun Massey,Southern Illinois,MVC,44.6,1.8,2.0,114.1,19.6,63.6,66.9,9.5,3.6,11.1,22.4,5.6,3.0,18.2,7-11,0.636,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,Sr,6-6,Kadary Richmond,St. John's,BE,73.6,1.8,4.8,113.7,17.1,52.6,51.4,6.9,15.6,31.9,21.7,4.2,1.2,15.8,7-14,0.500,3.1,2-5,0.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
981,So,6-8,Stephen Olowoniyi,Southern Indiana,OVC,73.5,1.7,-0.1,104.1,25.0,57.1,60.1,6.9,21.7,4.2,20.9,3.2,2.4,35.7,24-42,0.571,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
982,Fr,6-3,All Wright,Valparaiso,MVC,50.6,1.7,2.9,112.5,17.9,60.0,63.9,0.0,6.7,28.9,24.3,2.5,0.0,20.0,3-6,0.500,5.8,2-4,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
983,Fr,6-8,Carter Bryant,Arizona,B12,43.4,1.7,6.0,132.7,18.1,66.7,67.0,11.5,3.1,4.2,17.2,0.0,4.7,25.0,5-5,1.000,10.9,2-7,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
984,Sr,6-3,Adam Miller,Arizona St.,B12,66.7,1.7,1.7,107.6,17.3,51.7,54.9,0.0,10.4,17.6,15.3,0.0,1.6,13.3,5-10,0.500,10.6,7-20,0.350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
985,Sr,6-9,Dain Dainja,Memphis,Amer,72.0,1.7,4.5,107.2,15.7,55.6,63.3,6.5,29.6,17.3,30.2,2.1,1.0,66.7,5-9,0.556,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986,So,6-6,Dusty Stromer,Gonzaga,WCC,46.5,1.7,9.5,111.7,19.0,85.0,85.0,6.3,11.2,11.1,39.8,0.0,3.0,0.0,1-2,0.500,12.1,5-8,0.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
987,So,6-5,Ryan Prather Jr.,Robert Morris,Horz,58.3,1.7,0.5,117.6,16.6,64.3,70.2,4.2,10.1,9.7,23.7,0.0,0.0,78.6,3-8,0.375,4.7,4-6,0.667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
988,Fr,6-4,Labaron Philon,Alabama,SEC,61.9,1.7,8.1,106.0,21.8,50.0,55.2,0.0,10.6,29.6,22.6,2.7,3.6,61.9,9-14,0.643,4.9,1-7,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
989,Sr,6-5,Trevin Knell,BYU,B12,53.6,1.7,2.3,127.4,15.5,56.8,58.6,1.6,11.4,4.2,11.2,0.0,2.6,18.2,2-3,0.667,16.4,7-19,0.368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
990,Jr,6-2,Mikale Stevenson,Grambling St.,SWAC,79.6,1.7,-2.9,87.7,27.0,53.1,64.1,2.1,11.0,22.2,38.0,0.0,2.6,56.3,7-12,0.583,3.4,1-4,0.250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
991,Sr,6-3,Jalin Anderson,Incarnate Word,Slnd,72.1,1.7,-8.6,97.3,33.4,43.5,47.6,0.0,14.8,16.8,17.7,0.0,1.0,32.3,9-22,0.409,8.9,3-9,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
992,Jr,6-2,Preston Ruedinger,Green Bay,Horz,54.8,1.7,3.3,107.8,16.5,53.8,57.3,3.8,3.3,22.5,25.9,2.9,5.1,15.4,1-5,0.200,6.8,4-8,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993,Sr,6-7,Judson Martindale,Cal St. Northridge,BW,49.3,1.7,3.3,123.3,17.7,54.5,60.8,9.1,7.4,4.7,7.4,5.1,1.3,72.7,3-6,0.500,6.6,2-5,0.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
994,So,6-9,Kwame Evans Jr.,Oregon,B10,47.3,1.7,0.3,109.1,28.9,45.8,50.5,18.7,12.8,9.5,13.6,4.5,0.0,50.0,8-15,0.533,8.8,2-9,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
995,Sr,6-7,Isaiah Addo-Ankrah,Denver,Sum,64.9,1.7,1.2,107.2,17.0,68.2,71.0,4.5,0.0,0.0,32.6,0.0,1.1,45.5,0-0,0.000,12.2,5-11,0.455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
996,Sr,6-6,Micah Parrish,Ohio St.,B10,67.4,1.7,2.5,99.3,24.8,50.0,52.9,2.7,16.1,21.8,25.8,0.0,1.1,35.3,4-11,0.364,6.4,3-6,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
997,Jr,6-6,Sam Silverstein,Cal Baptist,WAC,53.9,1.7,5.9,123.9,14.6,42.3,47.3,11.4,16.2,18.4,6.1,3.2,2.7,46.2,4-8,0.500,4.4,1-5,0.200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
998,So,6-8,Sultan Adewale,Albany,AE,44.1,1.7,0.4,116.3,21.7,41.7,45.2,18.9,29.7,5.2,0.0,3.3,0.0,41.7,5-12,0.417,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999,Sr,6-6,Zek Montgomery,Bradley,MVC,73.0,1.7,-0.9,107.0,19.8,51.9,56.0,7.6,10.5,5.9,19.0,1.3,1.3,33.3,8-19,0.421,5.0,4-8,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000,So,6-8,JJ Taylor,UCF,B12,47.1,1.7,5.0,114.4,18.6,46.7,54.4,6.4,3.6,10.4,10.6,4.0,2.9,73.3,4-7,0.571,7.8,2-8,0.250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,Sr,6-2,Masen Miller,North Dakota St.,Sum,80.6,1.7,-2.5,120.6,11.1,59.5,59.5,3.7,0.0,3.6,5.4,0.0,0.6,0.0,2-2,1.000,11.3,7-19,0.368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
