RK,PLAYER,,,TEAM,CONF,MIN%,PRPG!,BPM,ORTG,USG,EFG,TS,OR,DR,AST,TO,BLK,STL,FTR,2P,,3P/100,3P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708,Fr,6-11,Caleb Middleton,New Hampshire,AE,10.2,1.1,7.2,208.1,7.6,100.0,100.0,13.4,60.9,11.6,0.0,7.3,0.0,0.0,2-2,1.000,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709,Sr,6-7,Marcellus Brigham Jr,Jacksonville St.,CUSA,51.0,1.1,-0.9,108.3,15.2,59.6,59.6,6.2,9.9,5.0,19.3,0.0,2.3,0.0,14-21,0.667,2.9,1-5,0.200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710,Sr,7-0,Dieonte Miles,Morehead St.,OVC,56.5,1.1,-2.0,110.1,15.0,52.2,54.9,4.1,14.3,6.3,11.5,1.1,1.7,47.8,12-23,0.522,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711,Fr,6-6,Veniamin Abosi,San Francisco,WCC,37.3,1.1,3.3,123.4,12.6,53.8,52.0,7.5,13.1,8.3,0.0,1.9,1.0,23.1,4-8,0.500,4.7,2-5,0.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1712,Sr,6-5,Jace Roquemore,Vermont,AE,43.9,1.1,-1.5,125.1,12.9,59.4,63.7,0.0,14.9,10.0,11.2,1.3,0.7,37.5,5-7,0.714,6.5,3-9,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713,So,6-3,Aidan Burke,UC San Diego,BW,37.0,1.1,0.2,124.7,13.0,64.3,65.6,4.7,7.9,12.1,18.2,0.0,0.8,7.1,3-3,1.000,8.7,4-11,0.364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1714,Sr,6-2,Avery Felts,Arkansas St.,SB,20.1,1.1,4.6,151.8,9.9,60.0,60.0,0.0,5.1,12.3,0.0,0.0,4.3,0.0,0-0,0.000,14.3,4-10,0.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1715,Fr,6-4,Trevor Hennig,Weber St.,BSky,90.3,1.1,-2.3,103.6,19.0,51.8,53.0,0.0,11.7,8.9,10.7,0.9,2.1,15.8,22-37,0.595,6.8,5-20,0.250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1716,Sr,6-4,Nick Johnson,Winthrop,BSth,72.4,1.1,-1.7,100.0,23.6,43.9,47.9,9.3,18.4,12.9,19.9,2.8,3.3,41.5,9-21,0.429,9.4,6-20,0.300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1717,Fr,6-9,Michael Sulaka,Western Michigan,MAC,6.0,1.1,7.0,145.5,21.3,70.0,67.2,0.0,28.3,17.0,0.0,0.0,0.0,40.0,2-4,0.500,4.8,1-1,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1718,Sr,6-3,Julian Hammond III,Colorado,B12,75.7,1.1,0.6,89.0,22.8,40.8,48.7,2.8,11.7,14.7,27.0,1.8,2.9,34.2,8-22,0.364,7.6,5-16,0.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1719,Sr,6-1,Savion Lewis,Quinnipiac,MAAC,73.4,1.1,1.6,102.9,20.3,60.0,59.0,1.0,8.8,46.6,33.2,0.0,4.4,32.0,15-25,0.600,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720,Jr,6-7,Matthew Mors,South Dakota St.,Sum,63.2,1.1,-3.0,116.0,14.1,51.9,55.7,6.1,13.7,2.8,9.8,0.0,0.0,55.6,11-19,0.579,3.7,2-8,0.250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721,Jr,6-3,Jalen Quinn,Loyola Chicago,A10,45.3,1.1,-3.6,105.9,19.7,42.9,52.4,2.6,7.8,19.5,16.6,0.0,2.6,66.7,9-17,0.529,2.6,0-4,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1722,Fr,6-2,Cooper Campbell,Troy,SB,37.2,1.1,1.2,129.4,11.3,57.9,55.1,1.4,4.4,8.3,0.0,0.0,4.0,10.5,2-6,0.333,10.2,6-13,0.462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723,Sr,6-3,Derrin Boyd,Charleston,CAA,76.5,1.1,-0.4,103.6,19.2,56.7,55.2,0.8,13.4,13.7,13.6,0.8,1.5,5.8,7-17,0.412,13.1,15-35,0.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1724,Jr,6-3,Elmore James,Ohio,MAC,62.3,1.1,-2.7,108.9,16.0,56.5,58.9,2.8,8.5,6.7,14.3,0.9,0.9,25.8,10-15,0.667,7.3,5-16,0.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1725,Sr,5-11,Tyren Moore,UAB,Amer,34.9,1.1,-1.1,119.6,15.7,46.7,48.7,1.8,1.9,23.9,13.4,0.0,1.1,20.0,1-7,0.143,8.4,4-8,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1726,Sr,6-2,Hunter Jack Madden,Abilene Christian,WAC,74.6,1.1,-0.5,105.1,18.7,48.5,54.9,3.9,10.8,14.3,20.6,0.0,2.4,33.3,7-11,0.636,10.6,6-22,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727,Sr,6-0,Doug Young,Quinnipiac,MAAC,42.0,1.1,-2.8,108.4,22.2,53.6,56.7,1.7,5.1,13.8,17.6,0.0,3.1,21.4,9-15,0.600,10.2,4-13,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1728,So,7-0,Juslin Bodo Bodo,High Point,BSth,44.8,1.1,5.6,132.4,8.7,66.7,59.1,8.4,37.2,0.0,0.0,10.9,0.8,66.7,6-9,0.667,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1729,Sr,6-1,Rylan Jones,Samford,SC,74.3,1.1,-4.6,104.6,18.8,48.8,51.3,5.3,14.5,20.1,23.1,0.0,1.4,19.0,7-13,0.538,10.4,9-29,0.310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1730,Sr,6-7,Christian Turner,Texas St.,SB,44.0,1.1,1.9,113.9,15.7,50.0,48.4,10.8,14.7,13.3,12.6,3.9,3.9,38.1,9-19,0.474,1.3,1-2,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1731,Fr,6-3,Ryder Elisaldez,UC San Diego,BW,8.0,1.1,12.4,149.8,19.8,70.0,67.2,0.0,7.3,32.5,0.0,0.0,7.3,40.0,2-4,0.500,3.7,1-1,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732,Sr,6-6,Nate Lliteras,North Florida,ASun,82.4,1.1,1.2,109.8,16.5,48.1,51.6,4.4,17.4,6.4,8.1,6.9,3.0,21.2,13-27,0.481,8.3,8-25,0.320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1733,Fr,6-1,Andy Stefonowicz,North Dakota St.,Sum,47.6,1.1,0.1,125.4,11.3,54.2,57.9,1.6,16.3,18.8,13.3,0.0,2.2,16.7,2-3,0.667,6.7,3-9,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1734,Sr,6-7,Nehemiah Benson,Binghamton,AE,48.7,1.1,-3.4,105.9,24.2,57.1,56.9,13.4,15.4,14.2,21.3,0.0,0.0,14.3,16-28,0.571,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1735,Sr,6-5,Matteus Case,William & Mary,CAA,63.3,1.1,-2.4,99.4,23.0,55.9,58.8,3.9,9.9,14.4,24.5,0.0,3.3,52.9,16-28,0.571,2.8,2-6,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1736,Sr,6-1,Clark Slajchert,USC,B10,24.6,1.1,0.0,115.4,17.7,60.7,63.5,2.6,2.7,11.3,20.0,0.0,1.2,14.3,1-4,0.250,11.8,5-10,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737,Fr,6-6,Chase Kuiper,Detroit Mercy,Horz,23.8,1.1,-1.9,155.9,6.4,100.0,88.6,2.4,9.6,16.9,18.6,0.0,0.0,66.7,0-0,0.000,3.6,2-3,0.667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738,Fr,6-6,Ben Oosterbaan,St. Thomas,Sum,43.5,1.1,0.9,123.0,13.9,56.7,59.7,4.3,16.8,11.7,9.9,1.4,1.4,60.0,4-6,0.667,6.2,3-9,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739,Fr,6-8,DeSean Goode,IU Indy,Horz,39.4,1.1,-6.4,109.9,17.6,46.4,54.8,7.6,15.5,5.5,16.9,1.9,1.0,50.0,5-10,0.500,4.0,1-4,0.250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740,So,6-6,Tyler Hendricks,UCF,B12,34.1,1.1,1.8,120.1,10.0,50.0,50.2,8.9,9.4,7.5,7.8,1.4,3.1,16.7,3-3,1.000,7.1,2-9,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1741,Jr,6-8,Terrance Dixon Jr.,Lamar,Slnd,19.1,1.1,8.6,143.9,13.3,100.0,95.6,8.7,9.8,0.0,25.0,17.1,1.7,175.0,4-4,1.000,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742,Jr,6-10,Charlie Williams,Lipscomb,ASun,51.4,1.1,1.4,111.5,18.5,51.7,51.7,3.8,13.7,13.5,6.6,7.1,1.2,13.3,8-14,0.571,9.7,5-16,0.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743,Sr,6-4,Cameron Tweedy,Fairleigh Dickinson,NEC,12.9,1.1,1.2,122.3,16.3,42.9,50.3,8.8,22.4,17.9,0.0,0.0,2.2,28.6,3-6,0.500,2.2,0-1,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1744,Jr,6-10,Chauncey Wiggins,Clemson,ACC,40.9,1.1,1.4,101.4,22.4,38.1,45.2,7.5,12.6,12.7,12.9,3.6,1.0,33.3,5-12,0.417,8.6,2-9,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1745,Jr,7-0,Shawn Phillips Jr.,Arizona St.,B12,63.8,1.0,0.4,95.5,17.1,50.0,53.4,3.8,26.4,3.1,15.8,10.3,0.0,57.1,14-28,0.500,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1746,Sr,6-4,Tevin Smith,Cleveland St.,Horz,73.8,1.0,-3.6,99.6,22.9,44.3,48.9,3.0,9.0,9.0,12.2,1.7,1.6,41.5,19-39,0.487,5.6,3-14,0.214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1747,Fr,6-6,Chris Arias,Jacksonville,ASun,53.6,1.0,-2.8,120.1,13.8,59.7,60.4,2.0,6.5,0.0,11.9,0.0,0.5,3.2,5-14,0.357,9.3,9-17,0.529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1748,Sr,6-9,Jake Tavroff,Columbia,Ivy,32.4,1.0,0.7,116.5,18.1,52.9,49.4,11.9,19.1,31.3,8.1,1.4,0.0,52.9,9-17,0.529,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1749,Jr,5-11,Brody Robinson,UT Arlington,WAC,87.4,1.0,-2.7,96.1,17.9,44.6,49.8,0.0,9.8,30.0,27.1,0.7,1.6,53.6,2-5,0.400,9.3,7-23,0.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1750,Fr,6-9,Sebastian Rancik,Colorado,B12,62.9,1.0,-0.6,95.5,18.3,43.3,47.2,6.8,15.1,8.1,18.7,1.1,1.1,20.0,10-21,0.476,5.1,2-9,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1751,Jr,6-8,Owen Aquino,Liberty,CUSA,66.3,1.0,2.2,97.8,21.0,61.8,62.4,13.1,14.1,17.1,33.5,4.1,1.6,17.6,9-15,0.600,1.6,1-2,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752,Sr,6-10,Igor Milicic Jr.,Tennessee,SEC,56.9,1.0,2.8,95.4,19.2,40.5,44.4,5.2,16.2,21.8,20.4,4.4,0.7,38.1,4-9,0.444,7.9,3-12,0.250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1753,So,6-6,Isaac Brice,Portland St.,BSky,12.9,1.0,4.4,150.6,8.5,62.5,62.5,8.5,18.4,6.5,0.0,8.6,0.0,0.0,1-1,1.000,6.8,1-3,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1754,So,6-5,Justyn Fernandez,Providence,BE,37.5,1.0,-0.2,104.9,18.9,55.3,58.8,5.7,12.5,0.0,15.8,0.0,1.0,15.8,3-6,0.500,13.0,5-13,0.385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1755,Jr,6-4,Brandon Muntu,Western Michigan,MAC,29.4,1.0,-4.4,124.8,16.5,58.3,61.3,3.6,9.7,2.8,11.8,0.0,1.0,27.8,3-6,0.500,11.7,5-12,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1756,So,7-1,Aaron Bradshaw,Ohio St.,B10,13.4,1.0,3.6,111.3,17.6,62.5,67.0,5.4,6.2,29.0,31.7,4.9,2.8,25.0,1-2,0.500,5.6,1-2,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1757,Fr,6-7,Will Heimbrodt,Seattle,WAC,18.6,1.0,5.9,137.2,8.3,75.0,84.7,10.8,8.9,0.0,24.5,9.2,2.0,100.0,0-0,0.000,4.1,1-2,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1758,Sr,6-3,Darius Burford,UT Arlington,WAC,64.0,1.0,-1.8,98.6,18.2,47.8,54.8,4.6,11.2,13.5,24.2,1.9,1.1,56.5,11-16,0.688,3.9,0-7,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759,So,6-9,Cam Manyawu,Drake,MVC,42.2,1.0,3.4,100.3,24.5,63.2,60.8,14.9,31.5,11.6,28.0,0.0,4.9,26.3,12-19,0.632,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1760,Fr,6-1,TJ Burch,Ball St.,MAC,12.6,1.0,2.2,123.0,23.0,66.7,60.3,0.0,13.4,50.5,9.9,0.0,0.0,22.2,3-7,0.429,4.6,2-2,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1761,Sr,6-3,Luka Savicevic,Lafayette,Pat,65.6,1.0,-2.4,115.2,14.4,57.7,58.5,1.8,12.9,17.5,12.4,0.0,0.9,38.5,6-11,0.545,6.7,6-15,0.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762,Sr,6-0,Jeffery Armstrong,Southern Miss,SB,19.1,1.0,0.0,159.2,6.5,125.0,101.0,3.0,8.5,28.3,22.0,2.8,1.4,50.0,1-1,1.000,1.4,1-1,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1763,Jr,6-9,Dola Adebayo,Mount St. Mary's,MAAC,68.0,1.0,1.2,107.6,20.0,57.7,59.9,9.7,24.6,6.0,22.0,5.8,3.1,28.2,21-33,0.636,2.6,1-6,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764,So,6-7,Abou Magassa,Wyoming,MWC,45.5,1.0,-1.8,118.6,10.1,70.0,60.0,10.1,25.2,4.2,13.3,2.8,0.7,70.0,7-10,0.700,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1765,Sr,6-5,Harlond Beverly,Wichita St.,Amer,62.4,1.0,3.1,101.3,19.4,51.7,52.5,3.4,14.7,20.0,23.8,3.6,2.3,10.0,14-23,0.609,4.0,1-7,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766,Fr,6-2,Tybo Bailey,East Carolina,Amer,2.4,1.0,-2.0,210.5,17.8,0.0,105.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-0,0.000,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1767,Jr,6-4,Dan Gherezgher,Northern Kentucky,Horz,84.7,1.0,-5.6,101.3,21.9,51.4,51.8,0.6,9.9,19.2,17.0,0.0,0.3,12.9,21-42,0.500,8.0,10-28,0.357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768,Fr,6-4,Wyatt Nausadis,American,Pat,34.2,1.0,2.7,111.5,24.4,48.0,53.0,5.3,9.8,16.7,7.7,0.0,3.8,28.0,6-10,0.600,14.0,4-15,0.267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769,Sr,6-9,Max Murrell,UC Santa Barbara,BW,47.7,1.0,1.5,115.2,16.2,63.0,65.7,1.3,7.2,4.2,15.3,6.5,1.2,14.8,5-8,0.625,11.8,8-19,0.421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1770,Sr,6-5,Darius Maddox,George Mason,A10,76.1,1.0,-1.9,98.2,18.4,38.6,46.3,3.3,9.5,4.0,8.1,0.0,1.5,42.9,9-21,0.429,7.0,3-14,0.214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1771,Jr,6-8,Elijah Gray,Temple,Amer,51.9,1.0,-5.0,98.7,26.3,46.7,52.5,9.6,6.7,10.4,21.5,1.3,0.7,30.0,11-24,0.458,4.2,2-6,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1772,Jr,6-5,Elijah Walsh,Campbell,CAA,45.0,1.0,-1.5,111.9,17.9,59.6,62.0,5.5,13.1,2.4,15.1,2.6,2.0,11.5,11-18,0.611,5.4,3-8,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1773,Sr,6-3,Nate Johnson,Akron,MAC,77.9,1.0,0.2,98.1,22.7,45.0,49.2,5.9,21.2,14.3,17.3,0.0,3.5,46.0,18-40,0.450,3.6,3-10,0.300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1774,Jr,6-8,Abdou Samb,Towson,CAA,15.5,1.0,-1.8,155.2,13.2,60.0,65.2,18.8,8.0,0.0,0.0,7.9,0.0,80.0,3-5,0.600,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1775,Sr,6-8,Rich Byhre,St. Thomas,Sum,27.3,1.0,0.1,133.0,14.1,65.0,67.5,4.6,8.2,6.5,7.8,6.6,0.0,70.0,5-8,0.625,2.2,1-2,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1776,Sr,5-10,Jalen Rucker,Army,Pat,83.1,1.0,-3.5,91.4,30.0,36.7,44.1,1.3,15.8,24.7,12.0,0.0,2.5,34.7,20-47,0.426,10.1,5-28,0.179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777,Fr,6-3,Mikey Williams,UCF,B12,58.0,1.0,0.1,96.6,18.4,43.8,45.0,4.4,13.0,11.4,12.6,1.7,2.8,17.5,10-24,0.417,7.4,5-16,0.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1778,Sr,6-4,Malachi Davis,LIU,NEC,82.8,1.0,-3.2,92.7,31.3,47.5,51.3,1.9,6.9,15.5,23.6,0.0,4.2,18.0,23-42,0.548,8.8,4-19,0.211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779,Sr,6-5,Wooga Poplar,Villanova,BE,89.3,1.0,-0.6,86.8,27.5,37.3,42.5,2.2,27.5,12.7,13.2,0.8,2.5,19.7,13-38,0.342,12.0,9-33,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780,Fr,6-3,Justus McNair,Valparaiso,MVC,20.9,1.0,4.6,122.6,20.2,55.6,64.9,3.3,3.7,0.0,8.7,0.0,5.3,77.8,2-2,1.000,12.4,2-7,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781,So,6-8,David Onanina,Bethune Cookman,SWAC,45.0,1.0,-4.6,105.0,22.7,61.3,59.5,19.0,12.1,5.6,19.3,1.1,0.6,29.0,19-31,0.613,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782,Sr,7-0,Keenan Fitzmorris,Northwestern,B10,23.3,1.0,5.7,122.3,15.7,57.1,62.9,15.5,12.7,10.3,21.6,10.0,0.0,28.6,4-7,0.571,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1783,Sr,6-8,James Okonkwo,Akron,MAC,40.2,1.0,-2.0,114.7,17.0,65.0,63.9,15.8,20.5,2.2,20.3,3.9,2.1,20.0,13-20,0.650,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
