RK,PLAYER,,,TEAM,CONF,MIN%,PRPG!,BPM,ORTG,USG,EFG,TS,OR,DR,AST,TO,BLK,STL,FTR,2P,,3P/100,3P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Sr,6-3,Christian Wright,Louisiana,SB,66.9,2.7,3.9,129.7,13.8,69.4,73.4,0.0,8.7,21.8,20.3,1.3,2.8,44.4,2-9,0.222,5.0,7-9,0.778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,Sr,6-0,Terell Strickland,LIU,NEC,31.9,-3.9,-13.3,59.7,27.4,21.4,25.9,3.3,15.5,20.0,24.5,0.0,1.7,21.4,3-11,0.273,5.0,0-3,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,Sr,6-1,Day Day Thomas,Cincinnati,B12,74.3,3.7,6.2,110.8,24.8,54.4,54.3,4.3,10.9,25.6,18.2,1.0,3.5,13.3,17-35,0.486,5.0,5-10,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Jr,6-2,Bruce Thornton,Ohio St.,B10,93.3,7.6,11.2,130.7,24.0,54.6,59.7,2.3,14.3,26.7,6.4,0.7,1.9,40.7,19-41,0.463,5.0,7-13,0.538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Sr,6-4,David Early,Radford,BSth,38.1,1.1,-4.3,104.2,28.5,38.2,53.9,2.2,9.4,29.8,21.2,0.0,0.0,88.2,5-12,0.417,5.0,1-5,0.200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,Jr,6-5,Dominick Nelson,Utah Valley,WAC,76.7,3.6,5.4,114.6,25.6,50.0,56.1,5.9,12.9,23.7,12.3,3.4,1.3,59.4,13-24,0.542,5.0,2-8,0.250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,Jr,6-8,Apostolos Roumoglou,Richmond,A10,66.1,0.9,-0.6,104.3,13.9,50.0,49.0,4.2,14.6,11.3,13.5,2.9,1.3,15.0,7-12,0.583,5.0,2-8,0.250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,So,6-2,Zach Kraft,North Dakota,Sum,14.8,-0.3,-8.4,92.8,6.2,75.0,75.0,0.0,5.1,0.0,40.6,0.0,0.0,0.0,0-0,0.000,5.0,1-2,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Jr,6-5,Desmond Claude,USC,B10,43.8,3.9,4.6,98.8,30.4,63.2,65.8,0.0,14.3,30.0,33.0,1.5,0.8,84.2,9-13,0.692,5.0,2-6,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Fr,6-5,Christian Alston,Abilene Christian,WAC,18.3,2.0,7.7,175.3,18.1,100.0,102.9,6.2,10.1,0.0,13.8,0.0,0.0,266.7,0-1,0.000,5.0,2-2,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Jr,6-3,Kernan Bundy,Iona,MAAC,22.2,-1.7,-14.4,43.4,10.8,0.0,0.0,6.7,7.2,12.2,30.8,3.4,0.0,0.0,0-2,0.000,5.0,0-3,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Sr,6-2,AJ McKee,Milwaukee,Horz,74.0,0.3,-3.4,105.1,15.2,51.6,56.5,2.9,4.8,2.8,20.9,2.6,0.9,28.1,9-21,0.429,5.0,5-11,0.455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Sr,6-4,Ray Harrison,Grand Canyon,WAC,73.8,-2.5,-5.9,68.1,15.5,31.8,31.8,5.4,5.7,12.0,32.2,1.0,1.9,0.0,4-14,0.286,5.0,2-8,0.250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Fr,6-5,Jaden Zimmerman,Quinnipiac,MAAC,66.6,2.9,1.7,136.7,16.6,71.2,73.1,6.1,2.3,1.8,12.0,2.2,1.0,42.4,13-23,0.565,5.0,7-10,0.700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Sr,6-8,Jack Molloy,Yale,Ivy,19.1,0.0,-6.4,94.9,20.0,50.0,50.8,17.9,22.8,0.0,24.9,10.8,0.0,100.0,2-2,1.000,5.0,0-2,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Sr,6-10,David Skogman,DePaul,BE,10.3,-0.7,-2.7,74.9,12.5,0.0,0.0,18.9,25.5,27.5,39.8,0.0,0.0,0.0,0-0,0.000,5.0,0-1,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Jr,7-0,Danny Wolf,Michigan,B10,86.2,4.5,11.1,113.1,23.8,52.1,57.4,4.4,28.6,17.6,13.9,6.5,0.8,46.8,17-35,0.486,5.0,5-12,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sr,6-6,Peyton Rogers,Houston Christian,Slnd,74.1,2.2,0.5,133.4,10.1,61.1,62.8,2.2,20.2,7.4,5.5,3.5,3.3,22.2,5-9,0.556,5.0,4-9,0.444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,Jr,6-7,Keyshawn Hall,UCF,B12,78.3,5.7,6.5,114.8,30.6,56.1,61.4,6.9,24.3,16.5,17.6,1.8,0.4,42.1,26-46,0.565,5.0,4-11,0.364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,So,6-0,Evan Ipsaro,Miami OH,MAC,64.4,3.5,3.9,131.8,20.1,62.5,67.8,4.3,4.2,19.8,13.7,0.0,1.1,100.0,6-15,0.400,4.9,6-9,0.667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,Fr,6-3,AJ Bates,Louisiana Tech,CUSA,69.2,-0.2,-3.1,88.7,17.5,45.0,50.4,2.3,15.0,21.8,28.3,2.0,2.2,40.0,6-11,0.545,4.9,2-9,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,Fr,6-3,Kahmare Holmes,Wofford,SC,30.5,0.2,-1.3,99.9,18.2,38.5,39.0,8.7,11.6,19.1,13.6,2.2,1.2,38.5,2-9,0.222,4.9,2-4,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2027,Sr,6-0,Jaquan Carlos,Syracuse,ACC,56.7,-1.5,-4.4,73.6,15.8,37.5,42.0,0.0,9.6,12.1,35.1,0.0,4.9,15.0,3-12,0.250,4.9,3-8,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028,So,6-2,Michael Wilson,Sacramento St.,BSky,66.8,-0.8,-6.1,91.7,14.0,38.9,45.6,7.8,16.1,8.2,23.6,0.0,2.2,33.3,4-9,0.444,4.9,2-9,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2029,Fr,6-10,Danilo Dozic,Pepperdine,WCC,56.9,-1.5,-9.8,82.5,11.7,40.5,40.5,2.3,8.2,3.7,15.9,1.2,0.6,0.0,7-13,0.538,4.9,1-8,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2030,Jr,6-8,Ben Schwieger,Northern Iowa,MVC,82.4,1.8,5.1,112.1,16.5,51.7,54.6,2.9,20.5,14.3,10.9,3.7,1.8,40.0,8-19,0.421,4.9,5-11,0.455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2031,Jr,6-3,Gob Gob,UMKC,Sum,31.1,0.9,-1.1,113.5,23.8,38.5,56.1,2.3,9.3,23.0,20.7,2.2,1.2,92.3,5-9,0.556,4.9,0-4,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2032,Sr,6-6,Will Thomas,Morgan St.,MEAC,81.4,2.1,0.2,108.4,27.7,55.0,56.8,4.7,11.9,20.2,14.8,0.0,1.7,36.7,12-24,0.500,4.9,3-6,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2033,Sr,6-0,Darius DeAveiro,Valparaiso,MVC,76.4,1.8,0.9,131.9,7.1,45.8,50.2,0.0,12.7,20.5,6.9,1.1,3.4,16.7,1-2,0.500,4.9,3-10,0.300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2034,Jr,6-4,Jayden Jackson,Northern Arizona,BSky,87.5,2.4,-0.8,112.2,19.1,54.2,57.6,4.6,8.9,14.6,16.5,1.4,0.7,33.3,17-34,0.500,4.9,6-14,0.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2035,Fr,6-5,Tommy Humphries,Furman,SC,7.5,-0.1,-6.9,105.3,7.0,50.0,50.0,0.0,8.7,0.0,0.0,0.0,4.9,0.0,1-1,1.000,4.9,0-1,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2036,Fr,6-5,Florian Tenebay,South Carolina St.,MEAC,52.6,-0.7,1.3,93.5,13.4,33.3,43.8,7.0,8.1,7.6,18.4,0.0,5.0,150.0,2-2,1.000,4.9,0-4,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2037,So,6-5,Mac Wrecke,Green Bay,Horz,48.4,-1.3,-7.3,77.1,15.3,27.3,39.7,1.9,12.0,11.3,19.3,0.0,3.9,54.5,3-6,0.500,4.9,0-5,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2038,Sr,6-5,Rubin Jones,Michigan,B10,58.2,-1.3,-1.3,78.7,11.0,32.4,32.4,5.2,6.5,7.7,16.8,1.1,0.6,0.0,4-9,0.444,4.9,1-8,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2039,Jr,6-7,Matthew Mors,South Dakota St.,Sum,56.4,0.9,-2.3,110.2,17.0,55.6,56.6,9.4,7.2,6.8,24.0,1.5,0.8,16.7,7-12,0.583,4.9,2-6,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2040,Fr,6-7,David Punch,TCU,B12,53.8,0.8,0.2,87.8,22.4,52.1,52.2,5.8,9.7,7.9,25.0,5.9,1.4,50.0,8-17,0.471,4.9,3-7,0.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2041,Jr,6-5,Andres Marrero,La Salle,A10,15.8,0.7,-4.9,109.4,13.7,33.3,43.2,0.0,13.4,15.6,0.0,0.0,2.4,33.3,2-4,0.500,4.9,0-2,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2042,So,6-3,Evan Ashe,Binghamton,AE,37.1,0.5,-2.4,113.3,14.6,61.8,61.8,3.9,1.7,0.0,13.4,1.7,1.0,0.0,6-12,0.500,4.9,3-5,0.600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2043,Sr,6-7,Ethan Menzies,Cal Poly,BW,9.4,-0.2,-5.2,84.0,11.9,75.0,75.0,0.0,9.5,0.0,40.9,0.0,0.0,0.0,0-1,0.000,4.9,1-1,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2044,Jr,6-8,"Aaron Price, Jr.",Cal Poly,BW,37.7,0.9,1.0,106.7,23.2,55.9,58.2,7.7,19.0,9.0,15.8,0.0,3.6,23.5,8-13,0.615,4.9,1-4,0.250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2045,Jr,6-0,Keaton Norris,Wright St.,Horz,67.3,0.9,-2.1,108.1,17.1,47.7,57.1,1.2,11.8,20.0,25.4,0.0,2.2,40.9,6-13,0.462,4.9,3-9,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2046,So,6-0,Boopie Miller,SMU,ACC,71.2,5.1,10.5,138.1,19.7,65.8,69.5,1.5,6.7,33.7,17.7,2.6,4.2,52.6,5-12,0.417,4.9,5-7,0.714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2047,Sr,6-3,Carter Whitt,Belmont,MVC,83.6,2.3,-3.3,100.9,27.1,40.8,43.8,2.7,12.2,42.8,26.1,0.8,3.5,23.7,11-27,0.407,4.9,3-11,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2048,Jr,6-7,Nigel Burris,Weber St.,BSky,58.1,-2.8,-9.6,61.3,14.9,25.0,26.3,6.2,24.1,6.1,16.3,0.0,0.0,10.0,2-12,0.167,4.9,2-8,0.250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2049,Jr,6-3,Dion Brown,Boston College,ACC,66.2,1.8,-1.3,106.4,18.5,48.6,50.1,10.3,8.3,9.9,13.2,0.0,1.0,5.6,13-26,0.500,4.9,3-10,0.300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050,Jr,6-2,Zach Bell,Jacksonville,ASun,68.2,1.6,1.0,135.4,11.2,61.4,61.4,5.2,10.3,13.4,9.6,2.4,3.7,0.0,9-13,0.692,4.9,3-9,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2051,Fr,6-3,Jordy Barnes,Utah St.,MWC,14.7,-0.8,-4.7,51.9,15.6,0.0,0.0,0.0,5.2,35.4,46.5,0.0,7.3,0.0,0-1,0.000,4.9,0-2,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2052,Jr,6-8,Kevin Kogbara,Delaware,CAA,22.3,-1.4,-17.3,54.4,27.0,25.0,25.0,9.9,15.9,9.9,30.0,2.8,1.6,0.0,2-11,0.182,4.8,1-3,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2053,Sr,6-6,Josh Massey,Stetson,ASun,62.3,1.1,-1.1,99.5,23.4,54.3,56.0,2.2,18.5,5.3,15.5,5.5,1.2,25.7,16-27,0.593,4.8,2-8,0.250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2054,Fr,6-8,Keitenn Bristow,Tarleton St.,WAC,54.4,1.6,-0.8,99.4,27.4,41.7,49.7,5.8,15.0,12.2,12.7,5.8,3.5,30.6,12-29,0.414,4.8,2-7,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2055,So,6-10,Jonas Sirtautas,Radford,BSth,7.9,1.5,6.8,166.8,18.1,66.7,75.9,21.7,22.7,0.0,0.0,0.0,0.0,66.7,2-2,1.000,4.8,0-1,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2056,So,6-8,Jeremy Lorenz,Wofford,SC,46.7,1.4,0.3,124.2,15.2,50.0,57.9,7.1,13.6,10.2,16.0,2.9,0.8,35.3,4-11,0.364,4.8,3-6,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2057,Jr,6-5,Isaiah Walker,Belmont,MVC,84.1,3.3,-0.4,118.9,19.0,59.3,59.5,7.1,12.1,10.1,11.6,0.8,3.5,11.6,15-32,0.469,4.8,7-11,0.636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2058,Sr,6-5,Jay Alvarez,Rider,MAAC,69.7,-0.8,-8.1,83.1,19.3,38.2,38.5,7.7,17.3,5.2,13.9,1.0,0.5,5.3,13-29,0.448,4.8,1-9,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2059,Sr,6-8,Brandon Angel,Oregon,B10,60.3,3.4,2.5,117.3,20.0,51.9,58.3,11.4,13.3,10.4,15.1,2.4,0.6,37.0,11-19,0.579,4.8,2-8,0.250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2060,Jr,6-3,Theo Grant,New Orleans,Slnd,82.6,1.0,-6.9,103.0,17.8,45.8,52.7,1.0,6.5,0.0,12.4,0.0,0.9,55.6,15-25,0.600,4.8,1-11,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2061,Sr,6-9,Daimion Collins,LSU,SEC,45.6,1.6,-1.1,99.7,25.2,46.3,49.7,10.5,16.1,3.2,9.6,2.7,0.0,40.7,11-21,0.524,4.8,1-6,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2062,Fr,6-6,Sir Mohammed,Notre Dame,ACC,45.1,-1.0,-3.1,76.7,18.1,43.8,43.0,5.8,7.4,14.8,35.6,1.6,1.6,18.8,4-10,0.400,4.8,2-6,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2063,Sr,6-8,Tyson Degenhart,Boise St.,MWC,83.4,3.8,7.5,115.3,23.7,68.3,68.7,7.7,17.4,10.3,22.9,4.0,0.0,50.0,13-22,0.591,4.8,5-8,0.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2064,Sr,6-8,Terri Miller Jr.,Portland St.,BSky,60.9,2.6,7.2,111.5,30.5,57.9,62.3,8.0,15.5,21.0,23.7,2.7,3.7,47.4,19-30,0.633,4.8,2-8,0.250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2065,Jr,6-8,Jaiden Feroah,Holy Cross,Pat,47.9,2.3,0.1,144.1,13.7,87.5,85.5,7.8,8.6,2.6,17.6,1.4,0.0,12.5,8-10,0.800,4.8,4-6,0.667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2066,Jr,6-7,Blair Thompson,Columbia,Ivy,67.5,-1.0,-6.6,82.1,15.6,25.0,35.4,10.5,31.0,3.9,17.6,0.0,4.8,50.0,4-9,0.444,4.8,0-7,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2067,Jr,5-10,Camian Shell,North Carolina A&T,CAA,97.2,2.6,0.7,123.6,12.5,64.7,68.0,1.0,9.9,21.7,21.3,0.0,2.7,35.3,5-8,0.625,4.8,4-9,0.444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2068,Sr,6-4,Andrew Cook,Eastern Washington,BSky,61.3,3.3,-0.6,117.4,30.3,53.3,62.0,1.9,16.5,13.1,13.2,2.7,0.8,66.7,16-24,0.667,4.8,0-6,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2069,Sr,6-7,Christian Davis,Bradley,MVC,78.1,3.4,2.3,129.3,15.0,64.6,65.9,6.1,10.8,15.8,16.0,1.8,1.0,29.2,8-14,0.571,4.8,5-10,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2070,So,6-5,Zaide Lowery,Marquette,BE,47.2,2.2,3.5,134.3,9.2,50.0,57.0,3.8,17.2,0.0,0.0,0.0,3.2,30.8,2-7,0.286,4.8,3-6,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2071,Fr,6-4,Kole Williams,FIU,CUSA,35.9,-0.8,-6.8,87.0,8.4,27.3,27.3,3.6,9.3,8.4,0.0,2.0,0.0,0.0,0-6,0.000,4.8,2-5,0.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2072,Sr,6-0,Drue Drinnon,Texas St.,SB,46.7,0.4,-2.5,112.3,11.0,54.5,54.5,0.0,3.2,23.3,21.8,1.3,2.4,0.0,3-5,0.600,4.8,2-6,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2073,Jr,6-6,Barry Dunning Jr.,South Alabama,SB,85.6,3.6,3.0,113.4,27.5,56.4,57.9,9.1,23.0,12.3,12.6,1.6,0.9,30.9,25-44,0.568,4.8,4-11,0.364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2074,Sr,6-5,Matteus Case,William & Mary,CAA,60.7,-1.0,-6.4,84.6,14.8,23.5,32.2,4.6,5.4,20.1,16.1,0.0,1.8,58.8,1-9,0.111,4.8,2-8,0.250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2075,Sr,6-7,Justin Thomas,Florida St.,ACC,50.4,3.3,3.3,161.2,6.6,93.8,93.8,0.0,8.3,6.8,14.4,1.7,0.0,0.0,3-3,1.000,4.8,3-5,0.600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2076,So,6-3,Myles Rice,Indiana,B10,63.9,0.7,-2.2,90.1,17.2,40.0,45.4,0.0,8.3,11.3,13.8,0.0,1.2,40.0,7-17,0.412,4.8,2-8,0.250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2077,Sr,6-7,Frankie Fidler,Michigan St.,B10,47.7,1.8,5.5,110.7,17.2,31.8,43.3,8.1,21.8,5.4,0.0,3.0,2.4,54.5,7-16,0.438,4.8,0-6,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2078,Fr,6-7,Lajae Jones,St. Bonaventure,A10,74.6,-1.4,-4.9,82.1,14.9,44.0,46.5,2.1,13.3,3.3,21.3,1.2,3.1,16.0,8-16,0.500,4.8,2-9,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2079,Fr,6-1,Ethan Thomas,Central Arkansas,ASun,32.1,-0.5,-12.0,83.3,17.9,27.8,38.0,4.6,2.4,27.7,26.6,0.0,1.2,66.7,1-5,0.200,4.8,1-4,0.250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2080,Jr,6-5,Zion Cruz,Rider,MAAC,63.1,0.2,-1.8,89.2,23.4,50.0,50.2,3.7,5.6,6.3,20.4,3.4,3.6,15.8,13-30,0.433,4.8,4-8,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
