RK,PLAYER,,,TEAM,CONF,MIN%,PRPG!,BPM,ORTG,USG,EFG,TS,OR,DR,AST,TO,BLK,STL,FTR,2P,,3P/100,3P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,Jr,6-9,Grady Lewis,Cal St. Northridge,BW,46.5,2.0,-1.5,124.5,21.0,61.5,58.9,27.9,15.7,10.3,13.4,3.5,0.0,23.1,8-13,0.615,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,So,7-2,Noah Amenhauser,Coastal Carolina,SB,58.5,2.0,-1.6,97.8,36.4,61.9,61.8,10.9,17.9,5.9,24.3,5.3,1.3,57.1,13-21,0.619,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
971,So,6-6,Ronnie Harrison Jr.,Tarleton St.,WAC,65.5,2.0,-4.5,106.0,26.2,45.0,53.6,11.6,13.4,4.7,17.2,0.0,1.1,45.0,9-19,0.474,1.1,0-1,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
972,Jr,6-7,Nakavieon White,Georgia Southern,SB,66.0,2.0,1.2,105.1,25.4,51.5,52.3,8.5,19.1,21.9,16.6,3.3,0.7,27.3,11-25,0.440,5.6,4-8,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973,So,6-8,Tobe Awaka,Arizona,B12,40.3,2.0,5.6,118.4,21.6,63.6,62.0,16.6,16.1,14.0,16.2,3.8,1.8,36.4,7-10,0.700,1.8,0-1,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
974,Sr,6-5,Quion Burns,Maine,AE,76.4,2.0,-0.4,111.5,22.1,62.2,64.4,5.6,15.1,9.9,19.8,1.8,1.5,32.4,20-28,0.714,4.4,2-9,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975,Jr,6-5,Tyler Mack,Alabama St.,SWAC,64.2,2.0,-0.5,126.5,12.6,65.9,65.9,1.1,13.7,0.0,5.5,1.5,1.4,0.0,1-3,0.333,13.1,9-19,0.474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,Sr,6-3,Alex Huibregtse,Wright St.,Horz,86.3,2.0,-0.3,107.3,21.5,61.1,65.5,0.0,9.8,15.5,23.7,1.0,1.1,33.3,3-7,0.429,11.3,9-20,0.450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
977,Sr,6-8,Mekhi Collins,Nicholls St.,Slnd,47.1,2.0,0.7,144.4,11.5,83.3,77.2,15.2,25.8,4.9,13.0,5.5,0.0,16.7,5-6,0.833,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
978,Sr,6-10,Milos Ilic,Loyola MD,Pat,74.4,2.0,1.3,108.9,24.3,61.4,64.8,8.3,27.1,21.8,27.2,2.2,2.6,77.3,12-20,0.600,1.3,1-2,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
979,Sr,6-8,Josh Taylor,Texas A&M Commerce,Slnd,47.4,2.0,3.8,138.0,12.7,66.7,64.3,6.6,15.9,6.3,0.0,7.0,1.6,116.7,4-5,0.800,1.6,0-1,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,Sr,6-6,Shane Nowell,Portland St.,BSky,65.3,2.0,-2.2,107.7,22.0,59.4,61.0,4.5,15.3,11.4,21.5,0.0,2.4,37.5,8-11,0.727,5.9,1-5,0.200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
981,Sr,6-1,Blake Peters,Princeton,Ivy,73.8,2.0,0.0,118.8,14.5,57.5,62.6,0.0,13.9,4.5,9.3,0.0,0.7,50.0,1-1,1.000,12.8,7-19,0.368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
982,Jr,6-2,Trey Thomas,Bethune Cookman,SWAC,76.2,2.0,-1.5,100.9,20.5,51.7,53.3,0.0,6.8,8.6,9.9,1.4,1.4,20.0,8-16,0.500,9.5,5-14,0.357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
983,Sr,6-10,Ben Hendriks,Ball St.,MAC,44.1,2.0,-0.5,137.2,16.4,85.7,84.3,7.1,17.7,5.8,21.0,0.0,0.0,57.1,6-7,0.857,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
984,Sr,6-7,Diante Smith,UT Arlington,WAC,50.7,2.0,4.6,117.0,24.0,58.7,62.2,3.7,17.5,24.6,19.5,3.0,2.8,17.4,6-9,0.667,13.1,5-14,0.357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
985,Jr,6-8,N.J. Benson,DePaul,BE,41.5,2.0,7.1,117.5,21.3,53.8,57.1,9.0,17.7,7.9,5.3,10.6,1.1,115.4,7-13,0.538,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986,Jr,6-8,Aidan Hadaway,Ohio,MAC,75.1,2.0,4.2,121.2,14.3,58.3,59.1,3.9,13.7,16.0,12.9,1.8,3.7,41.7,4-7,0.571,4.6,2-5,0.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
987,Sr,6-6,Femi Odukale,Minnesota,B10,66.2,2.0,5.2,109.2,16.6,63.3,61.4,9.2,12.2,22.4,27.8,7.3,3.8,6.7,8-14,0.571,0.8,1-1,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
988,Jr,6-4,Amar’e Marshall,Albany,AE,75.9,2.0,-1.1,104.7,25.9,50.0,51.9,0.0,8.3,24.3,14.5,1.0,4.2,15.1,16-35,0.457,8.4,7-18,0.389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
989,Sr,6-9,Toyaz Solomon,UNC Asheville,BSth,82.2,2.0,-1.3,104.3,21.6,51.4,52.8,5.1,9.7,2.1,10.7,4.4,2.3,27.8,17-34,0.500,1.1,1-2,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
990,Jr,6-5,Antwan Burnett,Grambling St.,SWAC,91.3,2.0,-2.4,108.1,20.5,50.0,54.2,2.8,0.0,14.1,7.6,0.0,0.0,54.5,4-7,0.571,6.3,1-4,0.250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
991,Jr,6-0,Brayden Maldonado,Seattle,WAC,51.1,2.0,-0.7,117.1,18.4,27.3,42.6,3.4,6.4,16.6,0.0,2.4,2.9,81.8,0-2,0.000,13.0,2-9,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
992,So,6-9,Junjie Wang,San Francisco,WCC,44.9,2.0,-2.6,114.9,28.0,63.6,60.3,21.2,7.3,9.6,17.2,0.0,0.0,90.9,7-10,0.700,1.6,0-1,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993,Sr,6-5,Harlond Beverly,Wichita St.,Amer,62.3,2.0,-1.0,105.9,25.8,55.2,54.1,0.0,8.7,35.1,17.1,0.0,1.5,24.1,13-23,0.565,4.4,2-6,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
994,Jr,6-7,Tyler Nickel,Vanderbilt,SEC,55.9,2.0,2.6,117.7,14.6,50.0,52.0,0.0,5.3,7.9,0.0,2.8,2.5,23.1,2-3,0.667,12.8,3-10,0.300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
995,Sr,6-11,Eddie Lampkin,Syracuse,ACC,64.9,2.0,1.5,108.3,19.3,59.3,58.6,8.8,16.1,15.7,19.9,2.1,0.6,22.2,16-27,0.593,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
996,Sr,6-3,Drew Thelwell,Iowa,B10,65.0,2.0,2.9,107.4,14.7,45.0,46.9,1.3,12.1,13.9,4.8,0.0,3.6,25.0,6-11,0.545,6.4,2-9,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
997,Sr,6-9,JJ Traynor,DePaul,BE,47.5,2.0,6.8,127.4,12.8,76.7,76.7,5.9,13.3,3.7,15.4,5.5,1.0,0.0,7-8,0.875,6.9,3-7,0.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
998,Sr,6-1,Day Day Thomas,Cincinnati,B12,53.8,2.0,4.8,113.1,21.5,39.1,45.8,5.0,10.7,16.9,4.4,0.0,3.8,39.1,3-11,0.273,11.4,4-12,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999,So,6-5,Myles Colvin,Purdue,B10,56.6,2.0,4.6,108.6,16.2,53.1,56.0,7.9,11.5,13.1,20.9,1.8,1.7,12.5,4-5,0.800,9.3,3-11,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000,Jr,6-10,Cameron Fens,South Dakota,Sum,54.4,2.0,-4.0,114.5,24.4,53.3,57.0,13.4,15.0,2.2,13.0,3.7,0.0,66.7,16-30,0.533,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,Jr,7-0,Henri Veesaar,Arizona,B12,55.1,2.0,-0.7,106.2,23.4,50.0,57.5,12.1,14.1,4.5,21.9,0.0,0.0,64.3,7-9,0.778,6.4,0-5,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002,Sr,6-4,Tyrin Lawrence,Georgia,SEC,82.9,2.0,2.0,107.1,16.8,42.3,53.6,0.0,11.6,22.2,22.3,1.7,0.9,46.2,4-6,0.667,6.5,1-7,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003,Jr,6-5,Scooter Williams Jr.,Texas A&M Commerce,Slnd,61.9,2.0,-1.8,106.7,27.5,50.0,64.6,5.1,6.1,10.0,26.4,5.4,1.2,115.4,5-7,0.714,7.3,1-6,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004,Sr,6-2,Marcus Greene,Hawaii,BW,69.1,2.0,-4.9,95.5,33.7,47.6,53.6,5.2,7.8,14.5,24.8,1.2,1.4,24.4,15-29,0.517,8.4,3-12,0.250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005,Sr,6-4,Taye Fields,North Alabama,ASun,75.2,2.0,7.6,113.3,19.3,59.1,58.6,7.8,26.1,25.3,20.6,2.6,3.3,18.2,10-17,0.588,3.3,2-5,0.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006,Jr,6-7,Gregg Glenn III,Tulane,Amer,65.5,2.0,2.9,107.5,20.4,51.9,54.4,7.6,26.2,25.7,19.6,2.4,3.4,33.3,11-23,0.478,2.3,2-4,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,Jr,6-9,Michael Rataj,Oregon St.,WCC,68.9,2.0,6.7,100.2,28.5,36.4,47.9,2.2,23.8,17.1,15.2,2.5,7.6,59.1,8-18,0.444,4.3,0-4,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,So,6-7,Denzel Hines,Coastal Carolina,SB,55.9,2.0,0.0,118.7,18.2,57.1,59.6,5.7,21.4,20.4,14.6,0.0,0.0,142.9,4-6,0.667,1.3,0-1,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,Sr,6-9,Cli'ron Hornbeak,Kent St.,MAC,41.5,2.0,0.4,120.4,27.7,50.0,50.0,20.7,28.3,0.0,0.0,12.0,0.0,0.0,5-10,0.500,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,Sr,6-1,Noa Gonsalves,Utah Tech,WAC,85.0,2.0,-3.9,108.3,18.2,55.0,58.0,2.3,6.3,12.2,16.2,0.0,0.6,13.3,6-10,0.600,11.8,7-20,0.350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011,Sr,6-2,Corey Tripp,Wofford,SC,69.5,2.0,4.2,104.6,27.3,47.4,48.2,8.9,14.9,25.5,18.7,1.6,3.6,7.9,12-25,0.480,9.5,4-13,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012,Jr,6-6,Jordan Derkack,Rutgers,B10,59.6,1.9,2.0,107.8,19.4,50.0,60.2,3.4,13.4,10.2,20.6,0.0,1.6,114.3,4-10,0.400,3.2,2-4,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013,Jr,6-2,Jordan Pope,Texas,SEC,59.7,1.9,0.3,108.4,19.4,54.2,53.1,0.0,5.1,16.6,13.5,0.0,0.9,4.2,7-13,0.538,9.6,4-11,0.364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014,Sr,5-10,Mark Freeman,James Madison,SB,71.3,1.9,-2.1,102.9,23.1,46.9,51.7,0.0,10.1,27.9,18.7,0.0,1.1,43.8,6-9,0.667,7.6,1-7,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015,So,6-4,Jayden Ndjigue,Massachusetts,A10,66.2,1.9,2.8,115.3,19.7,62.5,61.1,8.5,16.3,19.3,17.5,1.5,2.8,112.5,7-11,0.636,3.5,2-5,0.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016,Fr,6-3,Joe Sayler,South Dakota St.,Sum,72.9,1.9,-0.1,101.2,26.2,48.1,51.6,0.0,5.8,11.2,13.8,0.0,2.1,25.0,10-22,0.455,15.5,10-30,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1017,Sr,6-9,Abdou Tsimbila,Fordham,A10,42.0,1.9,2.6,122.9,21.7,69.6,72.3,20.0,12.3,5.8,24.9,7.9,0.8,17.4,16-23,0.696,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1018,Jr,6-11,Giovanni Emejuru,George Mason,A10,49.1,1.9,2.2,113.1,26.1,66.7,68.0,16.0,17.4,5.2,23.3,0.0,1.6,133.3,6-9,0.667,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1019,Jr,6-8,Jaiden Feroah,Holy Cross,Pat,41.9,1.9,13.6,123.7,18.4,75.0,75.0,0.0,29.4,14.6,20.3,3.1,7.4,0.0,3-5,0.600,9.3,3-5,0.600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020,Sr,6-6,Damari Monsanto,UTSA,Amer,55.0,1.9,4.4,112.9,17.5,46.2,46.2,0.0,16.5,16.7,0.0,1.6,1.7,0.0,0-3,0.000,19.6,8-23,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021,Sr,6-4,Tahron Allen,Delaware,CAA,43.0,1.9,5.3,125.3,19.7,60.0,58.8,0.0,5.5,31.9,8.2,0.0,4.9,40.0,0-3,0.000,11.3,4-7,0.571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1022,Sr,6-4,A.J. Staton-McCray,Miami FL,ACC,47.9,1.9,10.0,99.2,25.1,45.5,47.9,7.8,17.2,18.2,17.0,2.2,6.4,9.1,7-12,0.583,10.7,2-10,0.200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1023,Sr,6-2,CJ Hines,Alabama St.,SWAC,69.1,1.9,0.1,101.5,28.0,50.0,48.5,1.0,11.4,33.8,11.4,0.0,1.3,17.5,8-20,0.400,12.8,8-20,0.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1024,Sr,7-1,Lawson Lovering,Utah,B12,64.6,1.9,11.9,104.5,20.9,56.3,53.1,5.8,19.3,28.4,16.1,11.2,4.5,25.0,9-16,0.563,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1025,So,6-9,Emmett Marquardt,Eastern Washington,BSky,55.9,1.9,1.1,113.1,22.7,60.0,60.8,9.3,18.4,14.3,15.6,6.7,3.5,4.0,12-17,0.706,7.1,2-8,0.250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1026,Jr,6-11,Kalifa Sakho,Sam Houston St.,CUSA,61.6,1.9,-2.0,120.8,11.6,50.0,53.6,12.8,27.0,3.2,9.7,4.1,1.1,116.7,3-6,0.500,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1027,Sr,6-4,Drake Allen,Utah St.,MWC,56.4,1.9,10.2,118.0,19.0,53.1,51.7,0.0,15.1,46.2,17.9,6.3,4.3,43.8,7-11,0.636,4.2,1-5,0.200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1028,Sr,6-11,AD Diedhiou,Louisiana Monroe,SB,43.1,1.9,-3.1,147.5,12.5,69.2,65.9,16.3,18.7,3.9,0.0,2.4,0.0,23.1,9-13,0.692,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1029,Jr,6-5,Roddy Gayle Jr.,Michigan,B10,79.8,1.9,1.5,95.6,24.0,51.5,53.0,2.6,10.5,21.8,26.2,1.0,2.3,24.2,14-24,0.583,5.1,2-9,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1030,So,6-0,Connor Sevilla,UC Davis,BW,73.8,1.9,0.4,117.3,17.3,59.3,62.3,2.8,5.0,11.9,14.5,0.0,1.9,14.8,4-8,0.500,11.9,8-19,0.421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031,Sr,5-11,Japhet Medor,Fordham,A10,77.5,1.9,-1.8,110.3,19.6,44.3,54.0,3.6,5.0,21.8,21.4,0.7,1.7,45.7,14-25,0.560,4.2,1-10,0.100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032,Jr,6-3,Sami Pissis,New Hampshire,AE,69.5,1.9,3.3,97.9,30.9,47.6,52.5,1.4,11.4,20.4,17.8,0.0,3.4,19.5,6-13,0.462,19.3,9-28,0.321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033,Sr,6-2,Quincy Clark,UMass Lowell,AE,43.8,1.9,3.4,121.1,17.9,76.7,78.4,0.0,8.2,39.9,30.1,0.0,3.9,13.3,10-13,0.769,1.5,1-2,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1034,Jr,6-5,Dylan Jones,Fairleigh Dickinson,NEC,75.9,1.9,-1.5,110.6,19.8,56.5,64.9,5.2,8.9,10.1,21.8,0.0,0.6,43.5,1-2,0.500,12.9,8-21,0.381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035,So,6-4,Money Williams,Montana,BSky,62.8,1.9,1.6,101.9,29.3,43.2,46.3,5.0,18.0,27.8,7.7,2.1,2.2,27.3,2-9,0.222,14.6,5-13,0.385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1036,Sr,6-8,Alex Merkviladze,Loyola Marymount,WCC,82.4,1.9,2.6,114.0,15.4,55.2,56.8,0.0,25.2,12.0,7.8,1.1,1.2,6.9,4-9,0.444,12.0,8-20,0.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1037,So,6-7,Nick Dorn,Elon,CAA,76.3,1.9,1.2,114.8,19.5,72.5,71.6,2.5,7.9,3.2,21.5,0.0,1.0,10.0,4-8,0.500,12.6,7-12,0.583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038,Jr,6-8,Eric Mulder,Purdue Fort Wayne,Horz,64.7,1.9,-2.7,132.2,12.1,78.6,73.3,7.1,17.2,2.4,12.0,3.0,0.0,35.7,11-14,0.786,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039,Sr,6-0,RJ Davis,North Carolina,ACC,83.0,1.9,4.1,95.2,25.6,37.0,42.2,1.0,9.3,20.2,12.0,0.0,3.6,24.0,11-25,0.440,12.9,5-25,0.200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1040,Sr,6-2,Dillon Bailey,Wofford,SC,74.9,1.9,0.1,123.1,13.1,50.0,50.1,2.4,10.7,12.8,5.2,0.0,1.3,8.3,3-4,0.750,13.5,6-20,0.300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1041,Jr,6-3,TJ Wainwright,Long Beach St.,BW,78.7,1.9,-1.8,115.9,16.9,50.0,56.2,0.0,14.6,16.1,11.5,0.0,2.6,36.4,8-14,0.571,5.2,2-8,0.250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1042,Sr,6-4,Mason Madsen,Utah,B12,56.5,1.9,7.4,108.6,19.5,47.1,50.1,2.2,12.3,17.1,6.6,2.6,2.6,11.8,2-5,0.400,15.4,4-12,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043,Sr,6-4,Jaden Harris,New Mexico St.,CUSA,40.6,1.9,3.7,116.4,18.8,56.3,61.5,5.3,2.2,0.0,12.1,0.0,1.2,25.0,3-7,0.429,10.2,4-9,0.444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044,Jr,6-4,DJ Richards,McNeese St.,Slnd,44.5,1.9,3.0,121.4,14.6,50.0,50.0,0.0,9.4,18.2,0.0,0.0,1.7,0.0,1-2,0.500,15.5,3-9,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
