RK,PLAYER,,,TEAM,CONF,MIN%,PRPG!,BPM,ORTG,USG,EFG,TS,OR,DR,AST,TO,BLK,STL,FTR,2P,,3P/100,3P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1548,So,6-11,Bol Dengdit,Portland,WCC,63.1,1.3,-2.9,108.0,17.5,57.1,60.5,11.2,15.6,8.3,23.5,0.7,1.1,42.9,14-22,0.636,4.9,4-13,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549,Jr,6-8,Christopher Flippin,Maryland Eastern Sho,MEAC,47.9,1.3,-3.1,111.6,25.2,52.9,55.7,20.3,12.5,0.0,12.2,5.4,0.0,11.8,9-17,0.529,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1550,Jr,6-7,Ibu Yamazaki,Radford,BSth,46.2,1.3,-0.5,119.9,17.2,54.8,57.8,5.8,4.6,10.3,13.4,1.1,2.3,12.9,11-20,0.550,6.3,4-11,0.364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1551,Sr,6-2,Samage Teel,Indiana St.,MVC,81.9,1.3,-3.0,94.7,23.8,41.8,50.5,0.0,14.5,29.0,25.3,0.6,1.4,45.9,12-32,0.375,8.3,9-29,0.310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1552,So,6-8,Antallah Sandlin'El,Robert Morris,Horz,1.4,1.3,41.0,229.2,21.9,150.0,128.2,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0-0,0.000,20.8,1-1,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1553,Fr,6-5,"Paul McNeil, Jr.",N.C. State,ACC,18.9,1.3,11.8,108.2,28.2,45.8,52.2,5.7,13.4,37.7,17.7,2.8,1.7,58.3,1-2,0.500,16.6,3-10,0.300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1554,Sr,6-0,Trey Thomas,Bowling Green,MAC,92.0,1.3,-3.8,99.6,23.3,47.0,51.1,1.5,7.2,16.8,15.8,1.7,1.6,20.7,22-40,0.550,11.1,11-42,0.262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1555,So,6-3,Sheridan Sharp,Southern Illinois,MVC,33.8,1.3,-3.0,121.9,15.8,60.0,61.6,0.0,7.2,28.2,18.9,0.0,0.0,40.0,6-11,0.545,3.0,2-4,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1556,Fr,6-5,Baboucarr Njie,UTSA,Amer,32.3,1.3,-4.3,142.2,6.8,50.0,62.7,6.2,8.3,8.9,11.6,4.8,1.6,125.0,2-4,0.500,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1557,Fr,6-5,Jurian Dixon,UC Irvine,BW,68.6,1.3,-0.3,106.1,20.2,45.7,49.9,5.5,6.0,13.4,9.7,0.0,2.3,29.3,19-45,0.422,4.3,5-13,0.385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1558,So,6-3,Josh Pascarelli,Marist,MAAC,88.6,1.3,-1.8,104.2,22.0,50.8,52.4,2.1,5.9,15.5,13.4,0.6,1.4,9.5,14-28,0.500,12.8,12-35,0.343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1559,Sr,6-5,Harlond Beverly,Wichita St.,Amer,73.8,1.3,1.6,102.9,18.7,61.8,60.9,0.0,7.9,22.3,26.9,0.8,3.4,7.9,19-29,0.655,3.8,3-9,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1560,Fr,6-5,Ishan Sharma,Virginia,ACC,39.0,1.3,-2.1,109.4,18.6,48.1,56.9,0.0,9.9,4.2,7.4,0.0,0.7,38.5,2-6,0.333,13.8,7-20,0.350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1561,So,6-6,Aaron McBride,Loyola Marymount,WCC,46.0,1.3,3.0,127.0,11.7,50.0,51.7,6.6,8.6,13.8,0.0,3.2,1.9,31.3,8-16,0.500,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1562,Sr,6-5,Mikal Dawson,Marshall,SB,80.9,1.3,-1.6,107.7,19.5,48.5,51.3,6.4,11.4,4.9,12.5,0.0,1.5,19.7,11-25,0.440,12.5,14-41,0.341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1563,So,6-5,Cole Farrell,Portland St.,BSky,53.7,1.3,-1.6,122.5,12.4,60.3,59.0,3.7,4.5,3.9,7.5,0.0,1.4,17.2,7-15,0.467,6.5,7-14,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1564,Sr,6-7,RJ Melendez,Mississippi St.,SEC,59.6,1.3,1.3,95.3,19.8,42.7,47.3,9.6,15.0,6.9,20.4,2.6,2.0,39.0,10-18,0.556,9.3,5-23,0.217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1565,Fr,6-2,Blake Fleming,Tennessee St.,OVC,0.9,1.3,43.4,300.0,5.7,150.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-0,0.000,24.1,1-1,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1566,So,6-7,Nick Dorn,Elon,CAA,74.7,1.3,-5.4,99.7,23.0,32.3,44.1,3.3,13.7,3.5,8.9,0.0,0.3,53.8,3-17,0.176,16.4,12-48,0.250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1567,So,5-9,Carnegie Johnson,Navy,Pat,20.5,1.3,7.8,132.7,24.1,65.9,67.1,0.0,11.5,11.0,5.2,0.0,2.5,31.8,7-12,0.583,12.5,5-10,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1568,Jr,6-11,Kalifa Sakho,Sam Houston St.,CUSA,67.3,1.3,-1.2,107.5,15.7,65.4,64.7,10.8,20.1,3.3,24.7,5.0,0.4,46.2,17-26,0.654,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1569,So,6-5,Logan Woods,Wright St.,Horz,57.2,1.3,-2.5,119.2,12.9,57.4,58.8,3.8,5.5,7.9,14.6,1.7,0.9,14.8,8-14,0.571,6.1,5-13,0.385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1570,Sr,6-7,Alexander Nwagha,Northeastern,CAA,30.2,1.3,5.8,141.5,9.1,83.3,75.9,6.8,16.6,15.4,18.4,5.7,3.3,66.7,5-6,0.833,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1571,Fr,6-1,Andy Stefonowicz,North Dakota St.,Sum,34.9,1.3,0.3,142.0,8.5,90.0,82.2,0.0,7.6,23.6,24.9,0.0,1.1,20.0,0-0,0.000,5.3,3-5,0.600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1572,Sr,6-4,Kobe Johnson,Saint Louis,A10,83.2,1.3,2.7,107.5,13.2,69.7,73.3,2.1,13.0,5.5,28.8,2.2,1.8,33.3,14-18,0.778,4.4,6-15,0.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1573,Jr,6-2,Will McClendon,San Jose St.,MWC,81.4,1.3,-1.7,96.7,19.9,40.8,43.3,3.0,12.9,18.3,11.3,0.0,1.9,22.4,5-19,0.263,11.3,10-30,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1574,Sr,6-9,KJ Debrick,Cleveland St.,Horz,18.4,1.3,13.7,153.5,17.5,88.9,91.1,13.3,12.3,12.5,19.2,20.1,0.0,33.3,8-9,0.889,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1575,Fr,6-3,Kahmare Holmes,Wofford,SC,28.9,1.2,-0.6,125.1,17.2,52.3,53.4,5.5,8.4,12.4,0.0,4.1,0.0,13.6,7-12,0.583,9.0,3-10,0.300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1576,So,6-3,Jalen Cox,Colgate,Pat,55.6,1.2,-5.3,102.9,22.6,47.5,52.5,0.9,18.2,24.1,21.6,0.0,2.2,30.0,16-31,0.516,4.0,2-9,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577,Fr,6-8,Carson Schwieger,Valparaiso,MVC,8.6,1.2,2.6,131.4,17.3,64.3,60.2,10.4,50.7,0.0,0.0,0.0,0.0,14.3,0-1,0.000,16.9,3-6,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1578,Jr,6-5,Jayland Randall,Southern Indiana,OVC,70.2,1.2,-5.4,100.0,25.1,44.4,50.4,3.5,5.7,11.0,17.2,1.2,1.4,35.5,17-37,0.459,9.0,7-25,0.280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1579,Sr,6-10,Andrew Morgan,Nebraska,B10,53.0,1.2,-0.4,94.7,23.6,54.3,52.2,8.4,14.6,7.7,18.2,1.1,1.1,42.9,19-32,0.594,1.6,0-3,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1580,Sr,6-9,Josiah Harris,Radford,BSth,64.7,1.2,-1.3,113.4,17.1,54.3,55.3,14.9,27.8,4.3,16.8,5.5,0.8,28.6,19-35,0.543,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581,So,6-6,Connor Dow,Oklahoma St.,B12,21.4,1.2,3.2,135.1,9.4,87.5,87.5,9.7,13.2,0.0,23.8,0.0,0.0,0.0,1-2,0.500,6.7,4-6,0.667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1582,Fr,6-10,Pavle Misic,Utah Tech,WAC,18.3,1.2,6.1,137.5,18.7,77.8,70.3,12.7,26.7,20.6,8.9,3.1,0.0,55.6,7-9,0.778,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1583,Jr,6-11,Treyton Thompson,Stetson,ASun,31.6,1.2,0.5,124.6,21.0,75.0,71.6,10.8,12.5,8.3,17.7,1.6,0.8,83.3,9-12,0.750,4.5,3-6,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1584,Jr,6-10,Kyle Evans,UC Irvine,BW,31.8,1.2,8.0,133.2,13.7,78.9,77.2,7.4,21.1,5.3,15.5,12.1,1.4,26.3,15-19,0.789,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1585,So,6-8,Jaylen Carey,Vanderbilt,SEC,42.5,1.2,1.6,94.7,26.1,51.6,53.1,13.2,20.3,4.8,22.8,4.2,2.6,32.3,13-23,0.565,5.3,2-8,0.250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586,Jr,6-9,Jordan Wildy,Lindenwood,OVC,28.5,1.2,1.7,106.3,22.4,56.0,59.0,3.2,13.5,4.2,15.1,1.5,3.4,32.0,11-16,0.688,7.6,2-9,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587,So,6-1,Brandon Rechsteiner,Virginia Tech,ACC,39.8,1.2,-0.6,102.6,22.5,66.7,68.1,1.2,1.3,32.6,37.5,0.0,1.3,8.3,4-8,0.500,10.4,8-16,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1588,Jr,6-7,Donte Bacchus,North Alabama,ASun,39.6,1.2,-0.1,121.3,17.5,63.0,62.7,5.5,16.9,0.0,10.4,1.3,1.2,44.4,17-24,0.708,1.8,0-3,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1589,Fr,6-6,J.D. Roberts,Central Arkansas,ASun,1.3,1.2,9.4,239.0,9.1,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0-0,0.000,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1590,Sr,6-11,Jacob Hutson,Northern Iowa,MVC,57.7,1.2,-0.3,95.1,28.6,40.0,52.3,6.3,23.3,9.8,20.9,7.2,2.2,82.9,11-26,0.423,4.9,2-9,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1591,Jr,6-9,Simon Hildebrandt,High Point,BSth,36.6,1.2,-1.9,110.7,26.0,56.0,57.9,14.1,22.6,5.0,18.9,3.4,0.0,44.0,8-14,0.571,9.0,4-11,0.364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592,Sr,6-6,Kobe Julien,Arkansas St.,SB,68.3,1.2,2.0,100.9,24.1,43.2,49.5,5.9,15.3,7.5,14.6,4.6,3.2,49.2,18-39,0.462,7.0,5-20,0.250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593,Sr,6-6,Andrew Welage,Wright St.,Horz,24.4,1.2,5.7,125.7,17.8,64.3,66.0,2.2,10.7,15.7,18.7,3.9,0.0,28.6,0-0,0.000,15.5,6-14,0.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1594,Sr,6-5,Matt Hayman,Stephen F. Austin,Slnd,67.1,1.2,-0.7,91.8,29.7,54.6,56.4,1.6,15.9,21.9,29.6,0.8,2.6,31.5,10-24,0.417,13.2,13-30,0.433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1595,Jr,6-2,Zek Tekin,Le Moyne,NEC,19.9,1.2,-1.4,128.6,16.3,90.0,75.5,3.1,3.4,19.7,18.3,0.0,3.0,180.0,3-4,0.750,1.5,1-1,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1596,Sr,6-4,Kalib Mathews,Queens,ASun,55.9,1.2,0.9,110.3,18.0,50.0,52.3,9.9,4.9,16.9,16.5,2.3,2.5,39.4,15-23,0.652,4.2,1-10,0.100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1597,So,6-9,Marshal Destremau,UT Rio Grande Valley,Slnd,27.5,1.2,2.6,121.3,20.0,76.9,75.7,12.5,14.7,14.3,25.8,5.7,1.0,46.2,7-10,0.700,3.1,2-3,0.667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1598,Fr,6-3,Justus McNair,Valparaiso,MVC,36.1,1.2,4.1,113.6,19.9,61.1,63.3,2.5,6.1,4.7,16.9,2.7,3.3,29.6,6-11,0.545,10.7,7-16,0.438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1599,Sr,6-5,Nimari Burnett,Michigan,B10,65.1,1.2,0.7,99.7,18.4,43.4,48.2,2.6,15.1,16.8,14.0,0.0,1.7,36.8,9-14,0.643,10.3,5-24,0.208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600,So,6-0,Brock Harding,Iowa,B10,59.3,1.2,0.3,94.6,22.8,53.6,55.2,1.0,8.9,40.4,32.6,0.0,3.9,14.3,6-11,0.545,8.4,6-17,0.353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601,Sr,6-6,Cantia Rahming,South Alabama,SB,22.0,1.2,3.8,132.9,19.2,60.0,63.1,18.0,23.1,4.3,6.0,3.1,2.3,140.0,6-8,0.750,2.3,0-2,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1602,So,6-3,Corey Hadnot II,Purdue Fort Wayne,Horz,54.1,1.2,-3.9,112.0,19.8,54.8,58.4,0.0,5.2,9.7,12.9,1.2,1.9,16.1,11-19,0.579,7.7,4-12,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1603,Sr,6-2,Xavier Bell,Wichita St.,Amer,74.8,1.2,-2.8,93.4,26.7,41.9,47.1,3.1,7.0,8.3,17.1,0.8,2.5,27.4,17-44,0.386,7.5,6-18,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1604,Jr,6-5,Denzel Aberdeen,Florida,SEC,47.2,1.2,3.3,102.2,18.2,43.1,47.3,1.2,4.6,11.5,13.8,0.0,1.9,27.6,8-15,0.533,8.8,3-14,0.214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1605,Sr,6-7,Marcellus Brigham Jr,Jacksonville St.,CUSA,59.6,1.2,0.3,104.4,18.1,45.2,48.5,5.8,14.9,9.5,12.0,0.0,2.2,11.9,13-28,0.464,6.1,4-14,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,Jr,6-3,Myles Watkins,Bellarmine,ASun,32.3,1.2,-0.4,105.1,29.3,60.8,59.9,1.5,8.5,17.4,15.6,0.0,3.8,8.1,15-28,0.536,6.8,5-9,0.556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1607,Fr,6-5,JoJo Moore,Oral Roberts,Sum,77.9,1.2,-3.1,97.6,25.0,47.6,50.8,3.8,18.5,15.3,16.1,1.2,1.6,42.9,27-52,0.519,3.4,2-11,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1608,Sr,6-5,Jamahri Harvey,Presbyterian,BSth,74.0,1.2,-3.9,111.5,15.2,52.9,57.3,1.6,7.4,5.0,14.3,1.5,0.9,25.7,5-9,0.556,11.3,9-26,0.346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1609,So,6-7,Aaron Davis,Bryant,AE,19.2,1.2,-3.3,125.1,22.9,54.2,56.0,4.5,4.4,3.7,0.0,0.0,1.2,16.7,7-11,0.636,15.6,4-13,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1610,Sr,6-3,Josh Morgan,Stonehill,NEC,35.3,1.2,1.2,109.7,23.3,61.4,63.6,2.0,10.4,9.7,15.1,0.0,3.5,45.5,6-12,0.500,8.8,5-10,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1611,So,6-3,Chilaydrien Newton,Grambling St.,SWAC,53.4,1.2,-2.5,114.7,19.4,60.4,66.5,1.4,11.0,5.7,18.7,0.0,0.7,33.3,4-9,0.444,10.9,7-15,0.467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1612,Sr,6-4,Zaire Williams,Wagner,NEC,81.6,1.2,-2.7,102.1,25.7,47.8,52.3,2.1,18.3,19.4,18.0,0.7,3.0,35.3,16-35,0.457,10.9,11-33,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1613,Sr,6-6,Justin Neely,Albany,AE,68.2,1.2,-3.2,105.1,22.5,40.5,51.0,7.0,32.6,12.7,15.0,2.4,1.3,54.8,17-39,0.436,1.3,0-3,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614,So,6-8,Villiam Garcia Adsten,Drexel,CAA,33.2,1.2,0.5,130.7,13.4,75.0,75.0,5.8,10.1,10.2,23.6,1.4,0.8,0.0,6-9,0.667,5.6,4-7,0.571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1615,So,6-10,Grgur Brcic,Toledo,MAC,23.4,1.2,1.5,147.3,10.8,85.7,76.1,10.0,12.3,5.8,9.4,0.0,3.1,85.7,6-7,0.857,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1616,Sr,6-7,Robert Carpenter,New Mexico St.,CUSA,59.0,1.2,3.7,98.2,22.6,41.0,42.0,9.1,20.0,7.0,1.9,3.9,1.3,11.5,13-29,0.448,13.7,8-32,0.250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1617,Fr,7-0,Ismaila Diagne,Gonzaga,WCC,4.5,1.2,-5.7,210.5,5.3,0.0,105.3,0.0,25.2,0.0,0.0,0.0,0.0,0.0,0-0,0.000,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1618,Sr,6-4,Devon Savage,Merrimack,MAAC,80.8,1.2,0.8,109.6,15.3,58.1,58.1,2.2,7.2,5.3,7.8,0.7,4.3,0.0,4-7,0.571,14.3,14-36,0.389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1619,Fr,6-9,Kyle Jorgensen,Colorado St.,MWC,33.0,1.2,1.0,115.7,18.3,44.4,49.1,6.1,7.2,17.0,5.2,1.8,0.0,27.8,5-13,0.385,4.8,2-5,0.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1620,So,6-6,Ryan Agarwal,Stanford,ACC,67.0,1.2,-0.9,103.1,17.4,52.1,52.7,3.7,15.1,11.9,17.0,0.0,0.4,6.4,14-21,0.667,9.6,7-26,0.269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1621,Jr,6-5,Scooter Williams Jr.,Texas A&M Commerce,Slnd,54.6,1.2,1.0,96.3,29.7,50.0,54.4,6.5,11.5,22.1,23.2,1.8,3.7,42.9,12-21,0.571,11.1,6-21,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1622,Sr,6-2,Mike Mitchell Jr.,Minnesota,B10,85.1,1.2,-1.4,94.1,18.7,39.8,40.9,1.4,5.7,17.1,7.6,0.7,2.5,3.4,7-19,0.368,14.2,11-40,0.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1623,Fr,6-4,Evan Haywood,Butler,BE,7.4,1.2,7.2,184.5,7.5,150.0,103.1,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0-0,0.000,4.1,1-1,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
