RK,PLAYER,,,TEAM,CONF,MIN%,PRPG!,BPM,ORTG,USG,EFG,TS,OR,DR,AST,TO,BLK,STL,FTR,2P,,3P/100,3P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1435,Jr,6-1,Jaden Clayton,Maine,AE,79.3,1.4,-1.4,116.3,17.7,63.2,65.5,1.4,15.8,27.8,22.5,0.0,3.3,26.3,6-9,0.667,6.6,4-10,0.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1436,Fr,6-0,Jermaine Washington,San Jose St.,MWC,29.2,1.4,2.0,130.2,8.3,75.0,69.5,0.0,9.2,13.5,13.9,0.0,1.2,16.7,3-3,1.000,3.4,1-3,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1437,Jr,6-8,Kalu Anya,Saint Louis,A10,78.5,1.4,1.8,112.4,14.5,62.5,52.9,7.2,26.9,10.8,10.0,2.4,2.9,137.5,10-15,0.667,0.5,0-1,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1438,Jr,6-6,Sean Durugordon,Old Dominion,SB,51.8,1.4,-3.2,103.9,28.2,43.2,50.3,8.8,12.2,0.0,14.3,2.2,1.3,27.3,8-18,0.444,5.4,1-4,0.250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1439,So,6-1,DaJohn Craig,Oregon St.,WCC,3.8,1.4,20.8,246.3,13.8,150.0,128.2,0.0,13.2,39.4,0.0,0.0,0.0,200.0,0-0,0.000,6.5,1-1,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1440,Fr,5-11,Blake Forrest,Colgate,Pat,20.9,1.4,14.8,132.5,22.8,83.3,86.3,8.3,22.1,49.9,32.3,0.0,3.7,33.3,1-1,1.000,7.3,1-2,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1441,Sr,6-10,David Skogman,DePaul,BE,25.4,1.4,3.0,115.8,12.7,55.6,55.3,9.3,23.7,14.5,17.9,0.0,2.2,22.2,2-4,0.500,5.7,2-5,0.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1442,So,6-8,Dionjahe Thomas,Southern,SWAC,35.3,1.4,-2.1,112.1,19.7,50.0,51.6,12.8,6.7,10.0,5.1,0.0,1.0,50.0,9-18,0.500,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1443,Sr,6-5,Anthony Leal,Indiana,B10,24.0,1.4,7.4,163.8,7.2,100.0,84.7,5.7,10.7,0.0,0.0,5.8,3.0,100.0,2-2,1.000,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1444,Sr,6-8,JaKobe Coles,Grand Canyon,WAC,65.5,1.4,2.7,103.5,21.6,46.8,51.0,5.4,19.2,11.2,14.0,4.3,1.4,25.8,26-45,0.578,5.7,2-17,0.118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1445,So,6-1,Jahari Williamson,Niagara,MAAC,58.6,1.4,-2.9,113.7,18.8,45.8,50.3,0.0,5.4,14.4,0.0,0.0,0.9,25.0,2-6,0.333,15.4,6-18,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1446,So,7-0,Daniel Tobiloba,South Florida,Amer,3.2,1.4,6.4,206.1,9.3,100.0,100.0,24.9,22.3,0.0,0.0,0.0,0.0,0.0,1-1,1.000,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1447,Jr,6-6,Regimantas Ciunys,UMBC,AE,32.4,1.4,-2.0,123.1,18.1,72.2,74.7,8.5,20.9,8.3,22.1,0.0,2.7,55.6,5-8,0.625,1.3,1-1,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1448,Sr,6-6,Keonte Jones,Cal St. Northridge,BW,69.1,1.4,6.8,102.6,23.5,47.4,52.6,7.8,29.8,28.9,20.7,10.0,1.9,31.6,9-18,0.500,1.0,0-1,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1449,Fr,6-8,Mason Ritter,Columbia,Ivy,52.0,1.4,-3.2,120.2,14.7,100.0,94.2,10.5,9.6,4.3,38.2,5.0,0.0,80.0,5-5,1.000,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1450,Jr,6-3,Tre Green,Middle Tennessee,CUSA,40.5,1.4,2.6,119.4,13.2,72.2,75.4,4.1,13.6,0.0,27.0,0.0,1.2,22.2,2-2,1.000,8.3,3-7,0.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1451,Jr,6-4,Dillon Hunter,Clemson,ACC,55.4,1.4,3.6,105.3,17.1,41.3,46.4,2.6,10.2,22.6,14.7,0.0,5.0,26.1,8-11,0.727,7.5,1-12,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1452,Sr,6-2,CJ Hines,Alabama St.,SWAC,68.3,1.4,-1.1,97.3,28.3,46.2,48.4,6.3,8.4,11.6,15.1,0.0,3.6,17.9,12-23,0.522,11.4,4-16,0.250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1453,So,6-4,Jaden Alexander,Cal St. Bakersfield,BW,49.6,1.4,0.4,121.6,14.9,38.5,50.5,10.8,10.5,6.1,6.9,2.5,1.0,46.2,2-6,0.333,7.2,2-7,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454,Sr,6-7,Lazar Stefanovic,UCLA,B10,39.6,1.4,0.5,117.4,16.3,56.3,64.7,3.9,8.4,3.0,16.5,0.0,1.8,43.8,6-9,0.667,6.3,2-7,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1455,Sr,6-5,Isaiah Rivera,DePaul,BE,59.0,1.4,-0.6,105.7,17.1,48.6,47.7,5.0,12.3,13.3,8.6,0.0,1.5,22.2,4-15,0.267,10.3,9-21,0.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1456,Fr,6-8,Kam Williams,Tulane,Amer,83.0,1.4,2.4,118.3,10.1,50.0,55.3,0.0,19.8,2.9,0.0,4.2,2.5,38.5,2-4,0.500,7.4,3-9,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1457,Jr,6-4,DJ Richards,McNeese St.,Slnd,51.1,1.4,0.4,116.9,16.7,50.0,50.9,1.4,10.8,6.8,4.5,0.0,0.8,3.4,1-3,0.333,19.6,9-26,0.346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1458,So,6-11,Alex Condon,Florida,SEC,62.6,1.4,6.4,112.5,17.6,35.7,42.7,16.9,16.9,12.3,15.1,8.7,0.5,35.7,7-24,0.292,2.1,2-4,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459,So,6-9,Donovan Rivers,Jacksonville,ASun,55.0,1.4,0.9,126.2,8.5,57.1,53.5,8.3,13.7,4.7,0.0,2.9,1.3,14.3,4-7,0.571,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1460,Fr,6-1,TJ Burch,Ball St.,MAC,18.0,1.4,13.6,162.5,16.6,87.5,80.8,0.0,0.0,15.3,0.0,0.0,4.3,50.0,2-2,1.000,8.6,1-2,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1461,Sr,6-7,Festus Ndumanya,Cal St. Northridge,BW,26.4,1.4,-0.9,149.6,10.7,75.0,73.7,5.1,5.6,0.0,0.0,6.5,0.0,75.0,3-4,0.750,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1462,Jr,6-3,Derrian Ford,Arkansas St.,SB,44.6,1.4,-0.1,136.3,10.1,71.4,73.6,2.9,0.0,3.8,14.2,0.0,1.4,14.3,2-2,1.000,7.2,2-5,0.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1463,Jr,6-7,Justin Amadi,Tulsa,Amer,45.6,1.4,-2.1,126.6,15.0,60.0,65.2,12.7,16.6,0.0,14.4,0.0,1.1,80.0,6-10,0.600,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1464,So,6-9,Noah Barnett,Vermont,AE,7.8,1.4,6.3,135.5,15.2,66.7,66.7,0.0,13.9,37.0,0.0,0.0,6.4,0.0,2-3,0.667,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1465,Sr,6-4,Petar Krivokapic,Pacific,WCC,78.8,1.4,-2.7,111.9,12.6,43.2,47.2,1.3,8.5,12.7,0.0,0.6,0.4,24.3,4-10,0.400,10.0,8-27,0.296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1466,Sr,6-5,Darius Maddox,George Mason,A10,78.4,1.4,0.5,99.3,22.1,37.2,42.5,3.9,8.3,15.4,6.7,1.1,2.0,21.3,13-31,0.419,7.9,3-16,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1467,Sr,6-6,Joshua O'Garro,Texas St.,SB,76.3,1.4,-1.2,112.9,15.7,47.7,54.3,10.0,18.2,5.9,16.1,3.2,0.6,27.3,6-14,0.429,5.1,3-8,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1468,So,6-3,D.J. Wagner,Arkansas,SEC,84.3,1.4,-1.0,115.0,15.4,60.4,62.1,1.4,8.7,14.2,22.1,0.0,1.1,8.3,4-10,0.400,7.9,7-14,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1469,Sr,6-8,Caleb Dorsey,William & Mary,CAA,39.8,1.4,-3.6,109.5,23.4,54.3,54.3,2.6,22.0,11.4,10.2,2.3,0.0,0.0,2-7,0.286,19.0,7-16,0.438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1470,So,6-0,Jalen Bouknight,Lindenwood,OVC,5.8,1.4,-0.8,200.0,5.2,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1-1,1.000,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1471,Sr,6-5,PJ Carter,Memphis,Amer,23.4,1.4,6.4,141.5,10.4,61.1,65.3,0.0,8.4,0.0,0.0,0.0,1.5,22.2,1-2,0.500,10.4,3-7,0.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1472,So,6-8,Eemeli Yalaho,Texas Tech,B12,31.0,1.4,0.7,120.8,15.7,58.3,57.9,3.0,20.0,3.9,9.8,0.0,1.6,16.7,4-9,0.444,4.6,2-3,0.667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1473,Jr,6-9,Andrew Akuchie,Rice,Amer,57.8,1.4,5.6,114.1,19.2,66.7,62.9,10.7,20.6,5.8,18.0,3.6,2.6,50.0,12-16,0.750,1.7,0-2,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1474,So,6-9,David Fuchs,Rhode Island,A10,45.7,1.4,1.4,112.3,18.5,71.4,66.4,10.8,38.2,4.4,16.8,0.0,1.0,50.0,10-13,0.769,1.0,0-1,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1475,Sr,5-11,Jordan Sears,LSU,SEC,65.8,1.4,1.1,109.1,23.8,47.6,53.4,0.0,11.5,13.8,15.4,0.9,3.7,38.1,11-19,0.579,12.0,6-23,0.261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1476,Sr,6-7,Jaylon McDaniel,Lindenwood,OVC,48.9,1.4,-5.2,109.3,29.2,68.0,64.5,13.3,4.1,3.8,20.1,2.2,0.0,44.0,17-25,0.680,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1477,Sr,6-9,Shilo Jackson,Texas A&M Corpus Chr,Slnd,32.8,1.4,-4.3,101.8,26.9,50.0,62.7,8.4,26.3,0.0,26.9,0.0,0.0,62.5,4-7,0.571,2.4,0-1,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1478,Sr,6-4,Keith Higgins Jr.,Lehigh,Pat,91.3,1.4,1.3,91.9,26.3,40.0,46.0,3.5,10.6,17.5,6.0,0.0,4.8,33.3,3-9,0.333,9.5,2-6,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1479,Sr,6-2,Teo Rice,Yale,Ivy,6.5,1.4,15.7,168.5,12.9,83.3,83.3,0.0,0.0,0.0,0.0,0.0,7.4,0.0,1-1,1.000,14.9,1-2,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1480,Jr,6-7,Sean Craig,IU Indy,Horz,76.8,1.4,-0.9,103.5,19.0,52.7,52.0,7.8,15.6,16.8,17.8,0.0,4.8,8.1,12-22,0.545,7.2,5-15,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1481,Sr,6-9,Tre-Vaughn Minott,Portland St.,BSky,28.4,1.4,4.6,131.5,19.5,66.7,69.6,11.4,34.7,9.5,12.6,11.0,2.5,66.7,4-6,0.667,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1482,So,6-6,Aaron McBride,Loyola Marymount,WCC,48.8,1.4,4.3,126.1,10.9,64.7,66.1,8.4,6.5,10.8,18.1,7.7,2.0,23.5,11-17,0.647,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1483,Jr,6-9,Ubong Abasi Etim,Central Arkansas,ASun,55.3,1.4,-4.6,126.7,7.8,71.4,73.6,6.1,22.6,6.1,22.3,1.9,1.7,14.3,5-7,0.714,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1484,So,6-4,Rodney Rice,Maryland,B10,72.2,1.4,-0.9,115.7,15.7,48.3,49.2,1.3,6.8,10.7,8.2,0.0,1.9,3.3,7-14,0.500,10.3,5-16,0.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1485,Sr,6-5,EJ Farmer,Youngstown St.,Horz,70.4,1.4,-0.6,107.6,24.5,49.1,57.2,2.3,10.4,3.1,14.3,1.3,1.9,43.1,12-25,0.480,12.8,11-33,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1486,So,6-10,Lazar Djokovic,Charleston,CAA,27.1,1.4,3.3,111.8,16.3,40.0,47.1,10.7,16.6,4.1,0.0,0.0,3.8,80.0,4-9,0.444,1.3,0-1,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1487,Fr,6-6,Aidan Richard,Holy Cross,Pat,72.3,1.4,-3.7,119.3,11.4,72.7,72.7,2.3,16.4,6.5,18.5,0.0,0.0,0.0,2-5,0.400,6.3,4-6,0.667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1488,Jr,6-8,Mike Sharavjamts,Utah,B12,34.0,1.4,13.8,118.6,21.1,68.4,65.2,0.0,14.6,41.2,18.9,6.3,4.0,10.5,7-11,0.636,8.0,4-8,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1489,So,6-8,Jason Schofield,Marist,MAAC,41.9,1.4,7.8,110.8,29.5,44.0,44.3,18.3,6.3,28.4,8.3,10.3,6.1,8.0,11-25,0.440,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1490,Sr,6-6,Isaiah Johnson,Portland St.,BSky,85.1,1.4,3.1,105.5,20.5,50.0,57.1,13.3,16.5,2.9,20.1,9.2,2.5,55.6,9-16,0.563,1.6,0-2,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491,So,6-5,Silas Demary Jr.,Georgia,SEC,71.7,1.4,-0.2,104.7,19.7,48.5,51.6,3.3,15.2,17.3,20.1,0.0,2.5,24.2,7-21,0.333,5.9,6-12,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492,Sr,6-6,Darlinstone Dubar,Tennessee,SEC,30.6,1.4,9.1,130.8,14.7,73.1,75.3,4.7,18.8,0.0,17.0,2.6,2.4,15.4,5-6,0.833,8.8,3-7,0.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1493,Jr,6-9,Louie Jordan,UMBC,AE,46.0,1.4,0.7,113.6,17.5,70.6,68.8,0.0,18.4,8.6,16.1,1.6,0.0,23.5,0-2,0.000,14.1,8-15,0.533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1494,Sr,6-0,Bobby Pettiford,High Point,BSth,50.2,1.4,-2.1,114.7,16.3,57.7,56.8,1.8,8.1,26.6,17.6,0.0,1.0,46.2,6-11,0.545,1.9,1-2,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1495,Sr,6-8,Trey Hicks,Longwood,BSth,7.0,1.3,12.3,164.2,15.9,66.7,75.9,11.1,48.0,0.0,0.0,0.0,5.1,66.7,2-3,0.667,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1496,Jr,6-8,Jaiden Feroah,Holy Cross,Pat,69.8,1.3,-3.2,113.2,15.1,29.2,39.6,11.9,26.7,9.2,0.0,5.6,1.1,33.3,2-8,0.250,4.4,1-4,0.250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1497,Sr,6-1,Alec Millender,IU Indy,Horz,86.8,1.3,-7.2,108.6,14.6,51.5,51.5,0.8,1.8,26.5,17.5,0.0,0.9,0.0,2-9,0.222,10.2,10-24,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1498,Jr,6-8,RJ Godfrey,Georgia,SEC,40.4,1.3,-0.2,111.3,22.6,47.8,53.2,7.8,18.5,15.5,15.5,1.8,2.6,21.7,11-21,0.524,1.8,0-2,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1499,Sr,6-6,Josh Odunowo,UMBC,AE,66.4,1.3,-3.3,99.9,22.8,45.8,50.4,11.1,12.8,15.8,19.9,1.1,3.3,33.3,11-24,0.458,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500,Fr,5-10,Jayden Williams,Bucknell,Pat,38.8,1.3,3.2,102.2,25.6,59.1,59.1,3.5,10.8,48.2,27.3,0.0,1.7,0.0,2-4,0.500,12.2,3-7,0.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1501,So,6-9,ND Okafor,Washington St.,WCC,38.5,1.3,0.6,117.1,18.2,66.7,68.8,9.3,11.5,10.9,23.9,9.5,0.0,44.4,12-18,0.667,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1502,Jr,6-7,Julius Rollins,Western Illinois,OVC,79.2,1.3,0.6,109.5,18.1,46.8,47.3,4.5,8.1,8.2,3.5,2.2,3.8,19.4,10-16,0.625,9.6,3-15,0.200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1503,So,6-2,Myles Che,UC Irvine,BW,75.4,1.3,-1.2,99.0,22.7,43.8,50.9,2.0,6.9,19.6,16.9,0.0,1.0,32.5,16-31,0.516,4.3,1-9,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1504,So,6-5,Tanner Toolson,Utah Valley,WAC,56.0,1.3,2.4,107.0,21.8,41.3,45.8,6.4,11.9,17.9,4.0,0.0,0.9,39.1,5-8,0.625,13.2,3-15,0.200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1505,Sr,6-2,Brody Peebles,Belmont,MVC,46.0,1.3,4.1,106.3,19.5,63.5,63.5,0.0,8.5,14.0,15.8,0.0,2.3,0.0,3-9,0.333,13.1,9-17,0.529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1506,Sr,6-0,Rasheed Bello,Purdue Fort Wayne,Horz,76.2,1.3,-3.5,100.6,22.6,41.5,44.3,0.0,6.6,32.7,14.8,0.0,1.4,9.8,2-15,0.133,12.4,10-26,0.385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1507,Jr,6-10,Kebba Njie,Notre Dame,ACC,51.5,1.3,-2.4,123.9,13.9,78.6,81.8,13.9,15.9,0.0,31.2,3.0,0.0,28.6,4-6,0.667,1.4,1-1,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1508,So,6-2,Eric Acker,La Salle,A10,54.8,1.3,2.6,98.9,26.0,56.5,55.4,2.8,10.9,14.7,18.8,1.6,1.6,16.1,10-19,0.526,9.7,5-12,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1509,So,6-11,Peter Carey,Siena,MAAC,24.3,1.3,-0.1,129.9,21.1,70.0,68.5,17.3,9.9,0.0,9.7,3.9,4.0,20.0,7-10,0.700,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1510,Sr,6-2,Jaylen Blakes,Stanford,ACC,85.2,1.3,-2.3,88.6,24.0,50.0,53.5,2.1,9.5,24.6,33.7,0.0,2.3,28.6,5-16,0.313,6.9,6-12,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
