RK,PLAYER,,,TEAM,CONF,MIN%,PRPG!,BPM,ORTG,USG,EFG,TS,OR,DR,AST,TO,BLK,STL,FTR,2P,,3P/100,3P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,Jr,6-7,Amarri Monroe,Quinnipiac,MAAC,72.0,0.2,1.0,88.2,27.4,38.2,40.9,6.9,17.3,11.8,16.0,4.0,5.1,20.6,17-44,0.386,9.5,6-24,0.250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,Jr,6-3,Zion Bethea,Pepperdine,WCC,54.5,-1.5,-7.2,66.0,22.5,30.4,33.6,2.5,9.8,3.4,14.0,0.0,3.6,34.8,5-25,0.200,9.5,6-21,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,So,6-6,Scotty Middleton,Seton Hall,BE,46.1,0.6,0.6,96.5,21.5,50.0,52.5,7.6,6.3,8.2,22.0,4.6,2.7,10.0,9-16,0.563,9.5,4-14,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,So,6-3,Josh Pascarelli,Marist,MAAC,77.2,2.5,-0.4,110.7,24.9,63.3,63.6,2.0,11.0,15.5,19.0,0.0,1.0,12.2,16-29,0.552,9.5,10-20,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,So,6-2,Xzayvier Brown,Saint Joseph's,A10,89.6,2.4,0.3,107.3,21.8,47.6,55.9,2.3,9.4,19.8,24.6,0.0,2.1,40.5,5-19,0.263,9.5,10-23,0.435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,Sr,6-7,Connor Withers,Bryant,AE,78.8,0.4,1.2,102.6,15.6,55.1,56.7,3.1,18.2,5.2,23.9,4.7,2.9,24.5,6-16,0.375,9.5,14-33,0.424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,So,6-0,BJ Ward,Southeast Missouri S,OVC,73.9,0.4,-2.2,99.5,19.2,42.7,47.4,3.4,5.5,11.6,11.7,0.0,2.2,17.1,7-20,0.350,9.5,7-21,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,Jr,6-7,Nakavieon White,Georgia Southern,SB,63.5,2.6,5.6,113.7,27.0,60.2,62.6,6.6,14.6,14.9,19.7,1.0,2.1,20.3,22-36,0.611,9.5,9-23,0.391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,Sr,6-3,Bryce Johnson,UMBC,AE,71.4,3.5,0.5,122.9,25.0,57.1,59.8,2.2,8.4,14.7,5.4,1.8,0.7,63.5,18-35,0.514,9.4,12-28,0.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,Sr,6-2,Brayon Freeman,Bethune Cookman,SWAC,81.3,3.3,3.1,107.1,30.4,51.9,54.8,1.3,7.4,22.2,11.5,0.0,1.8,30.4,26-52,0.500,9.4,10-27,0.370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,Sr,6-3,Jordan Ivy-Curry,UCF,B12,72.3,2.8,3.2,112.0,21.9,47.5,52.2,3.3,9.6,15.3,9.9,0.0,2.2,35.6,16-33,0.485,9.4,8-26,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,Fr,6-1,Kolton Mitchell,Idaho,BSky,64.9,2.0,-2.0,109.8,23.0,52.9,56.3,2.3,7.5,25.7,20.5,0.0,1.8,20.6,9-18,0.500,9.4,6-16,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,So,5-11,Johnny Kinziger,Illinois St.,MVC,85.8,3.4,2.3,113.4,21.3,65.0,68.6,0.0,9.8,8.6,19.3,2.5,2.3,30.0,9-14,0.643,9.4,7-16,0.438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,Sr,6-0,Myles Tate,Appalachian St.,SB,86.7,3.0,4.0,107.4,28.9,51.7,55.7,1.4,14.0,36.7,21.3,0.0,2.9,41.7,13-34,0.382,9.4,12-26,0.462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,So,6-6,Jason Fontenet II,UC Santa Barbara,BW,74.1,3.0,2.7,125.7,19.8,53.2,60.0,3.4,17.3,11.4,11.2,0.9,1.6,61.3,9-14,0.643,9.4,5-17,0.294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,So,6-0,Keith Richard,Cal St. Fullerton,BW,53.5,-0.4,-5.9,82.4,22.7,41.9,43.9,2.1,5.2,12.3,18.0,0.0,0.6,16.2,8-21,0.381,9.4,5-16,0.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,Sr,6-9,Patrick McCaffery,Butler,BE,82.6,2.6,3.3,116.7,12.8,53.2,56.0,1.0,8.5,5.7,10.5,0.0,0.9,25.8,3-10,0.300,9.3,9-21,0.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,Jr,6-7,Javan Buchanan,Boise St.,MWC,54.3,3.9,12.7,131.9,23.5,64.8,66.9,0.0,16.3,13.6,2.8,1.2,0.7,18.2,18-30,0.600,9.3,7-14,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,Sr,6-7,Nick Fiorillo,Vermont,AE,55.0,2.0,0.5,115.6,20.2,53.6,59.5,7.2,12.6,17.4,16.3,2.0,1.1,35.7,6-11,0.545,9.3,6-17,0.353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,Sr,6-8,Zach Hicks,Penn St.,B10,82.7,4.5,7.8,145.0,12.2,75.0,74.0,2.2,12.5,8.5,8.2,1.4,2.0,28.9,6-10,0.600,9.3,15-28,0.536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,Jr,6-5,Ryan Mabrey,Quinnipiac,MAAC,49.0,-0.2,-3.1,90.9,18.8,36.7,41.7,4.1,7.7,9.5,15.5,0.0,2.9,33.3,5-14,0.357,9.3,4-16,0.250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,Sr,6-4,Zhuric Phelps,Texas A&M,SEC,73.0,0.7,-2.2,82.7,30.0,31.8,37.4,5.1,7.4,15.2,20.8,0.0,3.1,36.5,16-50,0.320,9.3,5-24,0.208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,Sr,6-7,Jacob Ognacevic,Lipscomb,ASun,71.0,1.7,1.2,103.7,22.6,45.6,49.8,6.8,20.5,14.0,10.8,0.0,0.5,24.4,13-26,0.500,9.3,5-19,0.263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,Fr,6-7,Liam McNeeley,Connecticut,BE,72.3,2.7,0.4,117.6,19.6,44.8,51.3,2.6,11.9,14.7,6.2,0.0,1.2,33.3,11-25,0.440,9.3,7-23,0.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,Sr,6-7,Jaxon Pollard,Queens,ASun,45.2,0.7,-2.1,101.5,20.3,41.3,40.5,10.1,12.3,15.0,5.1,0.0,3.2,4.3,8-14,0.571,9.3,1-9,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,Jr,6-3,Obi Agbim,Wyoming,MWC,85.6,2.9,2.3,111.8,22.7,47.9,55.2,0.8,8.1,15.4,16.8,0.8,0.4,48.9,9-25,0.360,9.3,9-22,0.409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,Sr,6-3,Ian Martinez,Utah St.,MWC,79.7,4.9,7.9,120.7,26.6,39.8,54.5,6.1,8.8,20.2,11.7,1.7,2.7,69.4,9-28,0.321,9.3,7-21,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,So,6-1,Brandon Rechsteiner,Virginia Tech,ACC,70.3,0.5,-2.0,87.8,21.2,47.2,46.8,2.0,7.3,28.0,26.8,0.0,1.5,8.3,8-18,0.444,9.3,6-18,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,Jr,5-11,Dylan Williams,Penn,Ivy,58.5,-0.4,-8.3,88.2,16.8,51.7,52.5,0.9,6.1,9.3,27.7,0.0,0.5,10.0,5-12,0.417,9.3,7-18,0.389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,Jr,6-4,TK Simpkins,Elon,CAA,80.0,3.2,2.9,112.5,27.0,55.8,59.6,2.5,15.4,20.1,19.0,0.6,2.9,32.5,28-48,0.583,9.3,10-29,0.345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,Sr,6-2,Marcus Williams,San Francisco,WCC,69.6,1.4,2.8,104.4,20.6,56.1,57.2,3.3,12.8,26.1,26.7,0.0,3.9,4.9,11-19,0.579,9.3,8-22,0.364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,Sr,6-2,Shaquil Bender,Manhattan,MAAC,79.9,-1.1,-10.3,80.4,24.3,35.3,36.4,2.0,11.8,14.4,16.1,0.6,1.8,5.3,19-49,0.388,9.3,5-26,0.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,So,6-6,Marvin McGhee IV,Cal St. Bakersfield,BW,42.6,0.6,0.2,103.0,18.1,46.0,48.5,9.1,28.4,2.3,15.8,1.5,2.1,24.0,1-12,0.083,9.3,7-13,0.538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,Jr,6-4,Jah Quinones,Mercer,SC,41.1,0.1,-4.4,92.8,17.4,55.6,57.8,0.0,10.5,2.7,24.2,0.0,3.3,22.2,4-7,0.571,9.3,4-11,0.364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,Fr,6-6,Chris Arias,Jacksonville,ASun,48.8,1.5,4.5,125.5,11.5,78.6,75.2,2.4,11.9,3.7,20.0,2.3,2.3,9.5,3-5,0.600,9.3,9-16,0.563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,Sr,6-2,Corey Tripp,Wofford,SC,71.8,1.7,-2.2,92.9,30.8,41.5,47.1,4.1,12.1,16.8,19.1,2.6,1.7,33.8,21-43,0.488,9.2,4-22,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,Sr,6-7,Cam Bryant,Mercer,SC,59.9,1.3,-0.8,115.6,11.7,61.9,61.9,2.5,13.2,5.3,14.8,2.5,1.7,0.0,4-5,0.800,9.2,6-16,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,Jr,6-2,Kylan Boswell,Illinois,B10,69.8,3.5,6.1,119.7,22.5,50.0,52.6,2.8,13.3,25.6,10.8,0.8,1.5,57.9,13-19,0.684,9.2,4-19,0.211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,Jr,6-4,Josh Meo,Coastal Carolina,SB,75.5,1.4,-0.2,112.0,19.2,50.0,51.6,2.0,9.1,18.8,8.0,0.0,1.0,35.3,8-16,0.500,9.2,6-18,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,Jr,6-4,Daylen Berry,Charleston Southern,BSth,88.7,0.0,-2.6,86.6,24.1,33.6,44.5,3.8,15.3,21.0,25.2,1.8,2.6,59.4,11-29,0.379,9.2,7-35,0.200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,Sr,6-5,Khalif Battle,Gonzaga,WCC,66.7,2.2,2.5,107.3,22.2,46.0,53.8,2.1,15.7,10.1,15.4,0.0,2.4,32.3,18-35,0.514,9.2,7-27,0.259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,Sr,6-1,Kobe Elvis,Oklahoma,SEC,82.3,2.8,3.9,112.9,20.5,55.0,56.3,1.6,9.7,29.3,19.0,0.0,3.2,14.0,17-24,0.708,9.2,7-26,0.269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,Sr,6-7,Zack Austin,Pittsburgh,ACC,62.0,3.8,8.2,137.3,13.6,64.8,69.8,3.0,10.2,2.6,10.2,4.4,1.8,51.9,4-7,0.571,9.2,9-20,0.450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,So,6-7,Matai Baptiste,Boston University,Pat,45.4,-0.5,-2.2,87.1,18.5,36.4,42.3,9.1,14.7,10.7,24.9,2.6,4.0,27.3,2-8,0.250,9.2,4-14,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,Sr,6-8,Andre Lorentsson,Toledo,MAC,47.4,1.8,0.0,130.1,13.7,59.1,60.7,5.8,6.9,9.1,4.5,0.0,1.2,18.2,4-7,0.571,9.2,6-15,0.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,Jr,6-7,Isaiah Barnes,Tulsa,Amer,71.7,-1.2,-6.2,83.3,16.3,43.8,46.4,3.2,14.0,0.0,20.4,0.0,0.4,27.5,4-15,0.267,9.2,9-25,0.360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,Sr,6-4,Zavian McLean,Florida Gulf Coast,ASun,73.8,3.3,4.2,119.6,20.9,58.0,59.5,6.2,4.1,15.3,12.6,0.0,2.6,22.7,15-23,0.652,9.2,7-21,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,Sr,6-2,Jeremy Roach,Baylor,B12,83.0,4.6,3.2,121.7,20.6,52.9,53.8,1.5,7.4,24.5,14.2,0.0,1.3,11.5,14-30,0.467,9.2,9-22,0.409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,Sr,5-11,David Coit,Kansas,B12,44.6,3.0,6.4,145.6,14.2,65.8,67.0,0.0,9.4,14.2,0.0,2.0,0.0,21.1,5-8,0.625,9.2,5-11,0.455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,So,6-3,Jean Aranguren,Hofstra,CAA,77.7,0.8,0.6,88.0,24.6,42.5,47.2,3.1,13.5,18.6,20.6,1.8,2.8,38.3,12-31,0.387,9.2,9-29,0.310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,Sr,6-5,Darius Maddox,George Mason,A10,77.2,2.6,3.8,120.2,18.9,48.3,57.3,1.4,6.7,4.0,6.5,2.5,2.5,46.7,10-15,0.667,9.2,3-15,0.200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,So,6-7,Victor Valdes,Troy,SB,44.4,2.6,8.2,135.4,18.4,75.0,78.6,6.3,4.5,29.6,25.0,1.3,3.3,50.0,3-4,0.750,9.2,7-14,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,Fr,6-5,Vyctorius Miller,LSU,SEC,52.9,3.9,9.8,129.4,26.2,58.2,62.6,5.1,5.9,14.1,9.7,0.0,2.6,46.9,21-31,0.677,9.2,5-18,0.278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,Sr,6-5,EJ Farmer,Youngstown St.,Horz,68.3,2.6,5.9,110.1,27.1,47.1,52.0,2.8,11.4,12.4,2.9,1.3,2.4,36.8,26-45,0.578,9.2,4-23,0.174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697,Jr,6-3,Nate Pickens,UC Riverside,BW,63.9,1.2,0.7,105.3,18.5,51.7,54.0,3.8,13.1,4.1,15.5,0.0,1.1,51.7,3-13,0.231,9.1,8-16,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698,Sr,6-5,Darrick Jones Jr.,Le Moyne,NEC,55.2,-0.1,-3.2,99.1,13.2,48.1,48.4,5.3,8.4,3.5,7.7,1.1,2.6,14.8,4-9,0.444,9.1,6-18,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,Sr,6-5,Malik Thomas,San Francisco,WCC,73.9,3.0,8.3,110.7,27.4,43.3,51.2,1.5,9.8,21.5,10.2,0.8,4.9,56.7,17-37,0.459,9.1,6-23,0.261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700,Jr,6-5,LA Pratt,Northeastern,CAA,73.4,-1.8,-7.7,74.1,18.4,31.1,32.6,4.1,13.7,10.7,13.5,0.0,1.7,4.4,11-23,0.478,9.1,2-22,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701,Sr,6-6,Isaiah Griffin,Idaho St.,BSky,72.9,4.3,3.8,126.1,23.3,55.0,61.0,7.9,13.1,5.3,12.1,0.0,1.4,60.0,9-17,0.529,9.1,5-13,0.385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,So,6-9,Emmett Marquardt,Eastern Washington,BSky,53.1,0.7,-3.3,102.5,17.7,42.4,45.8,10.8,15.2,7.3,12.1,4.5,1.1,12.1,8-16,0.500,9.1,4-17,0.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,Sr,6-2,Marcus Dockery,Howard,MEAC,74.3,1.3,-1.9,104.1,21.6,57.6,59.0,0.0,8.6,9.1,20.0,0.0,1.5,6.5,16-27,0.593,9.1,7-19,0.368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
704,Jr,6-9,Michael Rataj,Oregon St.,WCC,78.8,4.3,4.6,109.8,31.5,59.2,64.8,9.4,27.4,18.6,27.2,4.0,2.0,34.7,17-31,0.548,9.1,8-18,0.444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,Fr,6-6,Yoav Berman,Queens,ASun,46.3,-0.2,-2.4,83.7,23.1,36.4,37.7,8.3,8.0,13.5,17.5,1.9,5.2,18.2,5-13,0.385,9.1,2-9,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,Sr,6-7,David Green,Rhode Island,A10,63.7,2.7,1.8,119.8,23.2,63.1,64.6,7.1,20.8,7.5,13.8,1.7,0.0,26.2,16-25,0.640,9.1,7-17,0.412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
707,Jr,6-5,Timaris Brown,IU Indy,Horz,48.8,0.4,-5.9,96.7,20.5,39.7,47.6,6.4,17.2,7.9,14.7,0.0,1.2,41.4,7-14,0.500,9.1,3-15,0.200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
708,Jr,6-3,Jefferson Koulibaly,Pacific,WCC,61.4,-0.9,-6.4,86.6,14.8,58.3,58.1,1.9,7.4,12.9,35.6,0.0,1.4,8.3,2-5,0.400,9.1,8-19,0.421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709,Sr,6-5,Nate Kingz,Oregon St.,WCC,70.2,5.5,8.8,157.8,12.4,81.8,79.0,5.3,12.3,5.7,4.6,3.4,0.6,50.0,3-6,0.500,9.1,10-16,0.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,Sr,6-3,Christian Wright,Louisiana,SB,78.7,4.0,0.4,123.8,20.6,59.4,63.8,2.1,5.9,13.3,12.9,0.8,1.1,43.8,12-24,0.500,9.1,11-24,0.458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,Sr,6-8,Mickey Pearson Jr.,Ball St.,MAC,78.8,-0.1,-4.4,91.1,21.1,44.4,50.4,5.5,17.0,5.8,17.2,1.0,0.5,33.3,10-16,0.625,9.1,4-20,0.200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
712,Sr,6-6,Cedric Coward,Washington St.,WCC,50.5,4.7,7.4,126.8,23.8,62.5,65.4,4.5,15.1,23.4,13.4,2.8,0.5,35.0,16-23,0.696,9.1,6-17,0.353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,Sr,6-8,Micah Peavy,Georgetown,BE,76.8,3.3,9.2,118.5,23.7,63.8,64.7,0.7,11.2,25.6,19.1,3.8,4.9,22.4,19-34,0.559,9.1,12-24,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
714,Fr,6-7,Gabriel Pozzato,Evansville,MVC,76.4,1.2,-4.3,101.0,21.0,56.4,59.6,4.0,11.4,7.2,20.4,1.1,1.9,20.5,13-20,0.650,9.0,6-19,0.316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
715,So,6-4,Rowan Brumbaugh,Tulane,Amer,75.2,0.7,-3.0,92.5,26.1,42.0,45.9,1.4,12.9,33.6,18.7,0.0,1.1,39.3,16-32,0.500,9.0,5-24,0.208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,Jr,5-9,Kareem Rozier,Duquesne,A10,75.6,-1.2,-6.1,83.1,16.5,37.5,40.8,0.7,8.6,14.9,19.0,0.0,2.0,33.3,6-13,0.462,9.0,5-23,0.217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,So,6-5,Ryan Prather Jr.,Robert Morris,Horz,74.2,-0.5,-3.3,94.6,17.1,36.0,42.0,5.2,6.4,11.4,13.2,0.0,1.3,30.0,9-22,0.409,9.0,6-28,0.214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718,Sr,6-5,Kody Clouet,San Diego,WCC,64.5,-0.3,-2.5,93.8,17.5,38.6,47.8,1.3,11.0,5.1,11.9,2.9,2.1,50.0,4-9,0.444,9.0,3-13,0.231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
