RK,PLAYER,,,TEAM,CONF,MIN%,PRPG!,BPM,ORTG,USG,EFG,TS,OR,DR,AST,TO,BLK,STL,FTR,2P,,3P/100,3P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
881,Sr,6-9,Nick Spinoso,Penn,Ivy,78.5,2.3,-1.6,94.7,30.8,54.5,57.8,7.7,17.0,18.8,29.5,3.2,0.0,54.5,6-10,0.600,1.8,0-1,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
882,Fr,6-6,Riley Fox,Yale,Ivy,36.5,2.3,6.6,154.4,13.4,75.0,75.0,0.0,4.0,0.0,0.0,0.0,4.2,0.0,3-4,0.750,12.6,3-6,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
883,Sr,6-5,Darrick Jones Jr.,Le Moyne,NEC,70.1,2.3,-0.4,133.1,11.3,67.9,71.2,5.8,2.6,8.8,17.5,1.2,1.3,42.9,2-4,0.500,6.6,5-10,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
884,Fr,6-7,Filip Radaković,Tennessee Martin,OVC,64.4,2.3,-2.2,135.3,10.5,40.0,63.1,7.2,14.8,10.9,16.4,0.0,1.7,140.0,1-5,0.200,2.9,2-5,0.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
885,Sr,6-8,Bernard Pelote,Western Carolina,SC,75.4,2.3,1.7,104.0,28.1,57.9,58.1,5.1,23.0,2.5,14.9,4.6,0.0,7.9,20-34,0.588,13.5,11-29,0.379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
886,Jr,6-6,Collin Holloway,Samford,SC,70.9,2.3,0.3,118.0,20.5,44.0,53.6,9.8,24.9,20.2,17.5,0.0,1.0,88.0,8-18,0.444,3.6,2-7,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
887,Sr,6-5,Nate Kingz,Oregon St.,WCC,65.9,2.3,2.3,117.7,18.1,62.9,64.9,0.0,3.1,7.4,12.4,2.2,2.2,35.5,6-13,0.462,10.1,9-18,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
888,Sr,5-11,Jordan Sears,LSU,SEC,64.9,2.3,1.9,98.9,26.8,42.3,51.5,1.2,7.4,23.2,20.7,1.1,3.9,35.9,6-16,0.375,12.8,7-23,0.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
889,Jr,6-6,Caden Pierce,Princeton,Ivy,91.5,2.3,1.9,116.4,15.5,57.1,53.4,6.1,21.2,22.3,11.0,0.0,1.7,42.9,4-5,0.800,3.4,0-2,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
890,Sr,6-6,Paul Zilinskas,IU Indy,Horz,42.6,2.3,5.0,108.6,24.1,40.5,47.3,3.8,11.9,18.2,10.0,2.6,3.7,33.3,4-11,0.364,12.0,3-10,0.300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,Jr,6-7,Aidan Noyes,Belmont,MVC,29.0,2.3,6.3,155.8,11.9,76.7,76.1,5.7,12.0,3.2,0.0,0.0,1.9,20.0,7-9,0.778,5.6,3-6,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
892,Jr,6-2,Micah Simpson,Alabama St.,SWAC,46.6,2.3,6.1,138.7,19.0,66.1,67.4,0.0,9.0,16.3,8.3,1.7,2.4,7.1,5-7,0.714,16.6,9-21,0.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
893,Jr,6-2,Asim Jones,FIU,CUSA,71.1,2.3,3.1,107.7,23.5,62.1,66.8,2.1,11.9,20.5,29.0,3.0,3.4,82.8,12-23,0.522,2.9,4-6,0.667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
894,Jr,6-4,George Beale Jr.,Hampton,CAA,62.4,2.3,4.0,113.0,24.8,56.0,55.9,3.0,11.6,15.2,9.5,0.0,1.8,4.0,13-28,0.464,13.0,10-22,0.455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
895,Sr,6-7,Jaxon Pollard,Queens,ASun,47.1,2.3,-1.8,119.6,27.3,51.4,52.2,18.1,15.4,16.2,11.5,0.0,2.3,25.7,15-27,0.556,6.3,2-8,0.250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
896,Jr,6-9,Ezra Ausar,Utah,B12,34.2,2.3,-0.8,98.8,30.2,47.4,52.6,5.7,15.5,6.1,14.5,2.6,2.9,52.6,9-18,0.500,1.5,0-1,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
897,Jr,6-11,Isaac Jack,Dayton,A10,9.0,2.3,1.9,210.5,7.1,0.0,105.3,0.0,16.1,0.0,0.0,0.0,0.0,0.0,0-0,0.000,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898,Jr,6-5,Brandon Weston,Tennessee St.,OVC,79.4,2.3,2.9,114.7,18.6,46.9,55.9,5.4,14.9,17.5,13.7,0.8,2.2,71.9,12-27,0.444,2.1,2-5,0.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899,Jr,6-0,Kylin Green,Utah Valley,WAC,38.9,2.3,8.9,129.5,18.3,69.2,69.4,4.6,17.4,25.0,13.1,0.0,1.2,46.2,6-9,0.667,4.8,2-4,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,Sr,6-4,Petar Krivokapic,Pacific,WCC,73.9,2.3,-0.8,119.4,15.0,57.4,61.8,1.0,11.1,6.0,12.7,1.2,1.4,48.1,5-11,0.455,7.6,7-16,0.438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901,Jr,6-6,Elijah Fisher,Pacific,WCC,76.3,2.3,-3.5,103.3,25.9,55.0,61.3,3.0,10.7,6.7,23.1,1.2,1.9,60.0,19-33,0.576,3.2,2-7,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902,So,6-4,Kael Combs,Drake,MVC,33.6,2.3,5.7,120.3,22.3,60.0,63.8,7.2,15.8,9.1,16.9,0.0,2.5,53.3,9-15,0.600,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,Sr,6-6,Cameron Faas,UMKC,Sum,74.5,2.3,2.3,125.4,16.0,51.7,52.6,7.1,9.3,5.1,0.0,3.0,0.7,10.3,6-11,0.545,12.3,6-18,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904,Jr,6-5,Cam Gregory,Campbell,CAA,89.9,2.3,0.9,117.5,14.9,51.7,59.1,0.8,8.4,16.6,11.6,0.0,2.6,41.4,9-17,0.529,5.2,4-12,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
905,Fr,6-4,Julius Thedford,Western Kentucky,CUSA,64.6,2.3,4.5,102.9,26.8,53.5,55.1,3.9,15.5,7.1,11.5,1.1,2.6,55.8,14-23,0.609,10.3,6-20,0.300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
906,Sr,6-6,Brandon Stroud,South Florida,Amer,47.5,2.3,-1.8,121.0,21.0,59.1,58.6,3.9,11.5,26.7,15.1,0.0,0.0,18.2,5-9,0.556,3.2,1-2,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,Jr,6-7,Addison Patterson,Northwestern St.,Slnd,77.8,2.3,-1.4,104.8,23.8,35.4,44.1,7.0,18.6,34.4,14.4,0.8,1.0,34.1,13-34,0.382,3.4,1-7,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908,Sr,6-9,Patrick McCaffery,Butler,BE,83.2,2.3,1.6,101.7,19.9,52.1,54.2,3.2,17.4,8.1,10.8,0.0,0.0,8.5,11-16,0.688,13.4,9-31,0.290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909,Jr,6-7,Tavion Banks,Drake,MVC,49.7,2.3,-0.8,103.1,35.0,41.2,50.0,16.1,38.5,6.3,17.0,1.9,1.7,61.8,14-31,0.452,2.5,0-3,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,So,6-4,Josh Scovens,Army,Pat,74.1,2.3,5.3,112.9,23.5,55.3,58.0,2.0,13.2,10.9,8.5,6.5,4.0,21.3,17-32,0.531,7.4,6-15,0.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,Jr,6-5,Christian May,Towson,CAA,72.4,2.3,0.9,119.3,15.4,51.5,50.8,4.4,19.3,11.3,6.7,0.0,0.5,8.8,7-18,0.389,8.2,7-16,0.438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912,Sr,6-8,Hasan Abdul Hakim,UT Rio Grande Valley,Slnd,79.6,2.3,3.5,107.2,25.4,55.1,54.8,9.6,12.4,17.6,20.7,4.0,1.9,28.6,12-24,0.500,12.0,10-25,0.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,So,6-7,Jack Karasinski,Bellarmine,ASun,62.3,2.3,-6.1,105.9,32.4,48.9,53.5,6.0,12.0,14.9,11.4,1.5,0.0,40.4,20-33,0.606,8.6,2-14,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914,Sr,6-6,Trenton McLaughlin,Northern Arizona,BSky,88.1,2.2,1.1,96.0,34.2,41.6,44.8,3.1,8.4,18.4,7.2,0.0,2.5,30.1,24-48,0.500,14.3,7-35,0.200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,Sr,6-2,Isaac Parson,North Carolina Centr,MEAC,56.7,2.2,0.9,117.8,27.5,51.3,56.9,5.0,13.3,30.0,17.7,1.1,2.4,41.0,17-30,0.567,5.5,2-9,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,Sr,6-9,Jonnivius Smith,UTSA,Amer,53.9,2.2,-1.7,121.7,18.9,58.7,63.1,9.8,29.1,6.5,13.9,6.8,0.7,43.5,12-21,0.571,1.3,1-2,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917,Sr,6-10,Stephon Roberts,Saint Peter's,MAAC,43.0,2.2,3.8,156.0,10.8,66.7,75.9,15.5,29.9,13.8,11.2,0.0,2.4,66.7,4-6,0.667,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,So,6-2,Josiah Lake II,Oregon St.,WCC,48.2,2.2,3.0,131.6,15.3,45.8,59.3,1.8,4.2,26.3,10.0,0.0,3.0,100.0,4-7,0.571,3.8,1-5,0.200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,Jr,6-8,N.J. Benson,DePaul,BE,74.2,2.2,2.3,108.0,17.9,57.1,61.6,11.9,18.7,7.2,24.0,8.1,1.9,28.6,20-33,0.606,0.8,0-2,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,So,6-10,Lazar Djokovic,Charleston,CAA,17.9,2.2,5.3,120.0,30.6,50.0,53.6,25.7,23.2,17.0,6.3,0.0,1.9,46.2,5-11,0.455,3.9,1-2,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921,So,6-3,Myles Rice,Indiana,B10,80.9,2.2,2.8,98.8,25.6,38.8,50.2,1.9,12.0,23.3,18.6,0.6,2.0,53.4,18-47,0.383,3.7,3-11,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,Sr,6-5,Ethan Taylor,Air Force,MWC,92.9,2.2,4.0,97.6,25.3,54.0,55.8,1.8,15.6,29.5,21.8,0.8,5.1,12.0,9-20,0.450,12.7,12-30,0.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,Jr,6-11,Dok Muordar,Monmouth,CAA,49.1,2.2,5.0,131.6,17.9,66.7,77.3,8.7,18.5,5.4,21.6,13.4,0.8,80.0,10-15,0.667,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
924,Sr,6-5,Jeremiah Hernandez,Ball St.,MAC,72.4,2.2,1.7,113.2,19.0,60.3,64.5,2.4,9.7,16.6,22.9,1.0,2.4,48.3,10-18,0.556,5.3,5-11,0.455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
925,Fr,6-2,Aaron Hunkin-Claytor,Hawaii,BW,42.2,2.2,2.3,143.1,14.6,63.6,70.9,4.4,13.9,21.6,12.2,1.6,0.9,72.7,4-8,0.500,2.7,2-3,0.667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
926,Jr,6-3,Nik Graves,Charlotte,Amer,79.4,2.2,3.0,101.6,27.4,50.0,53.5,2.6,20.8,18.6,12.6,0.8,1.5,40.4,13-27,0.481,9.9,7-20,0.350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927,So,6-6,Kennard Davis Jr.,Southern Illinois,MVC,67.3,2.2,1.0,105.8,21.4,41.0,45.1,8.5,17.9,21.3,9.8,1.2,2.1,23.1,7-19,0.368,10.5,6-20,0.300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928,So,6-1,Dra Gibbs-Lawhorn,Illinois,B10,56.4,2.2,3.7,113.1,18.6,52.5,57.0,3.6,3.6,4.2,15.0,0.7,0.9,25.0,12-18,0.667,10.2,6-22,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
929,Sr,6-3,Ishmael Leggett,Pittsburgh,ACC,64.3,2.2,1.6,92.5,25.7,45.0,47.8,1.2,11.3,21.0,18.1,2.6,3.5,15.0,12-26,0.462,8.1,4-14,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
930,Sr,6-4,Dakota Leffew,Georgia,SEC,57.8,2.2,4.5,107.0,21.3,40.7,48.1,1.6,6.3,3.8,7.8,1.6,1.7,40.7,5-12,0.417,12.5,4-15,0.267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
931,Sr,6-10,Mohamed Wague,Oklahoma,SEC,28.7,2.2,15.1,135.1,17.6,85.7,88.1,14.1,6.3,17.4,28.3,11.9,5.0,28.6,6-7,0.857,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
932,So,6-11,Bol Dengdit,Portland,WCC,61.8,2.2,0.8,116.2,12.6,40.0,47.3,13.9,11.6,5.5,6.3,1.2,0.0,26.7,3-8,0.375,5.6,2-7,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
933,Sr,6-4,Jared Billups,George Mason,A10,62.3,2.2,7.5,129.1,13.0,45.0,54.3,17.4,15.1,16.4,12.5,3.2,2.5,80.0,3-6,0.500,3.3,1-4,0.250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
934,Sr,6-9,Keeshawn Kellman,Florida Gulf Coast,ASun,74.9,2.2,-0.1,114.8,21.7,61.5,60.4,7.4,22.1,6.6,13.5,6.1,1.0,48.7,24-38,0.632,0.5,0-1,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935,Sr,6-5,VonCameron Davis,Kent St.,MAC,81.5,2.2,5.6,101.3,32.0,45.9,47.5,6.6,15.9,22.5,12.3,1.9,3.9,20.3,28-50,0.560,10.5,4-24,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936,Sr,6-8,Andrej Jakimovski,Colorado,B12,85.3,2.2,3.1,110.8,13.6,53.4,55.1,3.6,14.2,4.5,8.1,0.0,1.7,6.9,8-15,0.533,7.7,5-14,0.357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
937,So,6-8,Paulius Murauskas,Saint Mary's,WCC,65.9,2.2,5.2,115.4,21.2,38.9,44.2,8.3,28.2,19.6,14.2,2.0,2.4,27.8,8-25,0.320,6.6,4-11,0.364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938,Fr,6-8,DeSean Goode,IU Indy,Horz,68.8,2.2,-3.6,112.0,21.3,34.8,40.7,22.3,13.2,18.1,10.5,3.3,0.8,47.8,8-15,0.533,5.9,0-8,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
939,Fr,6-2,Jaden Johnson,Old Dominion,SB,94.4,2.2,-1.8,108.5,18.5,41.3,48.2,1.4,10.7,35.8,14.8,0.0,1.2,35.0,15-33,0.455,2.7,1-7,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940,Jr,6-4,Scotty Washington,Cal St. Northridge,BW,77.2,2.2,0.4,111.1,19.6,48.9,54.2,0.9,8.0,13.2,13.3,0.0,1.7,21.7,12-23,0.522,10.0,7-23,0.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941,Sr,6-9,Julius Mims,Idaho,BSky,26.1,2.2,4.8,122.4,19.6,70.0,71.4,8.0,41.6,16.2,22.1,3.0,1.4,40.0,7-10,0.700,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942,So,6-7,Pryce Sandfort,Iowa,B10,61.2,2.2,0.5,113.3,16.0,55.4,56.9,5.0,14.0,7.8,10.1,0.0,1.1,14.3,5-9,0.556,10.3,7-19,0.368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
943,So,6-3,Latrell Davis,San Jose St.,MWC,42.9,2.2,2.2,120.5,20.8,50.0,57.1,5.1,12.7,5.5,8.6,0.0,2.7,75.0,4-11,0.364,8.1,4-9,0.444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944,Fr,6-6,Angelo Ciaravino,Northwestern,B10,31.6,2.2,12.9,115.9,28.5,64.0,62.8,10.9,16.0,0.0,10.8,0.0,3.1,4.0,7-11,0.636,21.4,6-14,0.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
945,Fr,6-9,Morez Johnson Jr.,Illinois,B10,40.9,2.2,5.0,122.4,18.9,68.4,70.9,18.7,27.0,0.0,23.7,5.0,0.0,63.2,13-19,0.684,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
946,Jr,6-7,Sean Craig,IU Indy,Horz,64.5,2.2,2.1,111.3,22.9,48.2,50.3,5.0,14.1,27.4,13.9,5.2,1.6,28.6,6-14,0.429,11.1,5-14,0.357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947,So,6-9,Brigham Rogers,Belmont,MVC,57.1,2.2,1.4,114.2,23.5,62.9,63.6,17.3,11.3,11.9,22.0,3.0,3.3,40.0,22-34,0.647,0.5,0-1,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
948,Jr,6-5,Devin Haid,Central Connecticut,NEC,75.4,2.2,1.9,105.9,26.9,41.7,48.5,8.0,19.1,11.8,10.2,2.7,0.5,29.2,11-27,0.407,11.5,6-21,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949,Fr,6-8,Will Hornseth,Northern Iowa,MVC,50.3,2.2,2.2,134.1,13.5,60.0,61.3,11.2,9.6,3.6,4.3,1.5,1.8,30.0,12-18,0.667,1.2,0-2,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,Sr,6-3,Milton Matthews,Florida A&M,SWAC,82.3,2.2,-2.6,99.3,28.6,56.1,59.8,1.3,9.5,8.7,24.1,0.0,0.6,17.1,8-16,0.500,15.6,10-25,0.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
951,Jr,6-2,Conor Enright,DePaul,BE,71.2,2.2,-1.9,103.5,21.4,46.1,49.7,1.6,11.8,44.9,22.9,0.0,0.8,23.7,10-17,0.588,8.6,5-21,0.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
952,Sr,6-7,Ansley Almonor,Kentucky,SEC,36.1,2.2,2.3,136.8,11.1,65.4,69.3,2.1,7.2,2.7,8.5,0.0,0.9,23.1,1-1,1.000,11.3,5-12,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
953,Sr,6-8,Lok Wur,Grand Canyon,WAC,59.0,2.2,5.3,127.2,13.5,72.2,68.8,8.7,12.6,8.0,17.8,5.6,1.2,44.4,2-3,0.667,7.2,3-6,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954,Jr,6-5,Josh Omojafo,Robert Morris,Horz,83.0,2.2,-3.7,111.6,20.1,48.6,60.7,3.4,4.5,7.5,21.6,0.0,0.4,63.9,10-26,0.385,4.3,5-10,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955,So,6-5,Jordan Stiemke,Loyola MD,Pat,70.9,2.2,-2.0,111.8,24.6,54.2,57.4,3.5,15.5,5.0,10.4,3.1,0.9,25.0,22-37,0.595,9.8,7-23,0.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
956,Jr,6-6,Sion James,Duke,ACC,69.7,2.2,6.6,116.0,17.1,45.8,48.3,1.3,13.4,27.6,19.7,3.7,0.6,16.7,5-16,0.313,4.5,4-8,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
